day,hour,mean.ta,mean.rh,total.radiation.umol.m2.s,CO2.ppm,mean.wind.speed.m.s,swp.MPa,year,stn.no.
269,4,10.485714285714286,0.77,104.7222222215,400,1.457142857142857,-0.2,2022,121
269,5,10.32857142857143,0.7528571428571429,557.916666684,400,2.0428571428571427,-0.2,2022,121
269,6,10.314285714285715,0.7528571428571429,1025.5555555439998,400,2.342857142857143,-0.2,2022,121
269,7,10.185714285714285,0.75,1639.444444482,400,2.6714285714285713,-0.2,2022,121
269,8,11.128571428571428,0.7157142857142857,2038.4722221954999,400,3.685714285714286,-0.2,2022,121
269,9,12.4,0.6685714285714286,2209.9999999999995,400,5.285714285714286,-0.2,2022,121
269,10,13.185714285714285,0.6442857142857144,2031.25,400,6.428571428571429,-0.2,2022,121
269,11,13.571428571428571,0.6528571428571429,1924.7222222149999,400,6.557142857142857,-0.2,2022,121
269,12,13.442857142857143,0.677142857142857,1713.4722222799999,400,6.485714285714286,-0.2,2022,121
269,13,13.557142857142857,0.657142857142857,1726.111111205,400,6.357142857142857,-0.2,2022,121
269,14,13.414285714285715,0.6728571428571429,1126.6666667035,400,5.885714285714285,-0.2,2022,121
269,15,13.157142857142857,0.68,509.16666669049994,400,6.3428571428571425,-0.2,2022,121
269,16,13,0.6757142857142857,249.1666666814,400,5.3428571428571425,-0.2,2022,121
269,17,11.971428571428572,0.7257142857142856,119.16666669569999,400,5.2,-0.2,2022,121
269,18,11.214285714285715,0.7514285714285713,37.9166666645,400,4.1,-0.2,2022,121
269,19,10.442857142857143,0.7728571428571429,1.8055555556999998,400,4.128571428571428,-0.2,2022,121
269,20,10.028571428571428,0.78,0,400,4.114285714285715,-0.2,2022,121
269,21,9.785714285714285,0.7928571428571429,0,400,3.585714285714286,-0.2,2022,121
269,22,9.8,0.8014285714285714,0,400,3.4,-0.2,2022,121
269,23,9.528571428571428,0.8171428571428571,0,400,3.8000000000000003,-0.2,2022,121
270,0,9.428571428571429,0.82,0,400,3.071428571428571,-0.2,2022,121
270,1,9.3,0.8185714285714286,0,400,3.2142857142857144,-0.2,2022,121
270,2,9.128571428571428,0.8242857142857143,0,400,3.257142857142857,-0.2,2022,121
270,3,8.571428571428571,0.8414285714285714,0,400,3.0428571428571427,-0.2,2022,121
270,4,8.5,0.8371428571428571,99.30555555699999,400,3.0285714285714285,-0.2,2022,121
270,5,7.957142857142857,0.8642857142857143,491.11111106199996,400,2.242857142857143,-0.2,2022,121
270,6,8.042857142857143,0.8728571428571429,962.3611111335,400,3.3714285714285714,-0.2,2022,121
270,7,7.871428571428572,0.8914285714285713,1435.4166665865,400,4.242857142857143,-0.2,2022,121
270,8,9.385714285714286,0.8671428571428571,1747.777777746,400,4.271428571428571,-0.2,2022,121
270,9,10.9,0.8142857142857143,1700.8333333095,400,4.6000000000000005,-0.2,2022,121
270,10,12.014285714285714,0.7614285714285713,2260.5555556609997,400,4.3428571428571425,-0.2,2022,121
270,11,12.557142857142857,0.7342857142857143,2036.6666667099998,400,4.128571428571429,-0.2,2022,121
270,12,12.72857142857143,0.7285714285714286,1948.1944444949997,400,3.585714285714286,-0.2,2022,121
270,13,13.32857142857143,0.7,1489.58333329,400,3.7857142857142856,-0.2,2022,121
270,14,13.157142857142857,0.7057142857142857,859.4444445015,400,3.7857142857142856,-0.2,2022,121
270,15,13.128571428571428,0.7171428571428571,406.25000000650004,400,3.4571428571428573,-0.2,2022,121
270,16,12.885714285714286,0.7328571428571429,238.3333333082,400,2.6714285714285713,-0.2,2022,121
270,17,12.371428571428572,0.7385714285714287,102.9166666957,400,1.9428571428571428,-0.2,2022,121
270,18,11.685714285714287,0.7585714285714286,32.5,400,2.3142857142857145,-0.2,2022,121
270,19,10.785714285714285,0.7942857142857143,1.8055555556999998,400,2.0285714285714285,-0.2,2022,121
270,20,9.871428571428572,0.8185714285714286,0,400,2.085714285714286,-0.2,2022,121
270,21,9.228571428571428,0.8314285714285714,0,400,2.5285714285714285,-0.2,2022,121
270,22,8.585714285714285,0.86,0,400,2.3857142857142857,-0.2,2022,121
270,23,8.67142857142857,0.8714285714285714,0,400,2.1714285714285713,-0.2,2022,121
271,0,8.571428571428571,0.89,0,400,2.914285714285714,-0.2,2022,121
271,1,8.32857142857143,0.8985714285714286,0,400,3.4285714285714284,-0.2,2022,121
271,2,7.957142857142857,0.9042857142857144,0,400,3.0142857142857142,-0.2,2022,121
271,3,7.885714285714286,0.9057142857142857,0,400,3.085714285714286,-0.2,2022,121
271,4,8.028571428571428,0.8814285714285713,102.916666671,400,2.5714285714285716,-0.2,2022,121
271,5,8.371428571428572,0.8757142857142857,469.444444443,400,1.9857142857142858,-0.2,2022,121
271,6,8.042857142857143,0.88,1012.91666671,400,1.6714285714285713,-0.2,2022,121
271,7,8.2,0.8728571428571429,1393.8888888534998,400,2.9,-0.2,2022,121
271,8,9.657142857142857,0.8457142857142856,2112.49999987,400,4.542857142857143,-0.2,2022,121
271,9,11.17142857142857,0.7857142857142857,2645.13888886,400,4.3428571428571425,-0.2,2022,121
271,10,12.4,0.7357142857142857,2639.722222215,400,4.557142857142857,-0.2,2022,121
271,11,13.714285714285714,0.6842857142857143,2421.2499999999995,400,5.585714285714285,-0.2,2022,121
271,12,14.685714285714287,0.6385714285714286,2294.86111114,400,6.557142857142857,-0.2,2022,121
271,13,14.785714285714286,0.6328571428571429,1883.1944444299997,400,6.742857142857143,-0.2,2022,121
271,14,14.728571428571428,0.6371428571428571,1475.138888925,400,6.8428571428571425,-0.2,2022,121
271,15,14.857142857142858,0.6171428571428571,911.8055555504999,400,5.214285714285714,-0.2,2022,121
271,16,14.428571428571429,0.6228571428571429,420.69444444559997,400,4.6571428571428575,-0.2,2022,121
271,17,13.814285714285715,0.6285714285714286,207.6388888964,400,3.557142857142857,-0.2,2022,121
271,18,12.942857142857143,0.6557142857142857,75.83333335499998,400,3.4142857142857146,-0.2,2022,121
271,19,10.957142857142857,0.73,3.6111111113999996,400,2.4857142857142858,-0.2,2022,121
271,20,9.685714285714285,0.7728571428571429,0,400,2.2142857142857144,-0.2,2022,121
271,21,8.785714285714286,0.8,0,400,1.9428571428571428,-0.2,2022,121
271,22,8.114285714285714,0.8242857142857143,0,400,2.414285714285714,-0.2,2022,121
271,23,7.414285714285715,0.8585714285714287,0,400,2.2857142857142856,-0.2,2022,121
272,0,7.014285714285714,0.88,0,400,1.7857142857142858,-0.2,2022,121
272,1,7.314285714285714,0.8685714285714287,0,400,1.942857142857143,-0.2,2022,121
272,2,7.428571428571429,0.8571428571428571,0,400,2.1285714285714286,-0.2,2022,121
272,3,7.385714285714286,0.8457142857142856,3.6111111113999996,400,2.1142857142857143,-0.2,2022,121
272,4,7.285714285714286,0.8342857142857143,131.805555557,400,1.8142857142857143,-0.2,2022,121
272,5,7.228571428571429,0.822857142857143,595.8333332965,400,2.0142857142857142,-0.2,2022,121
272,6,7.1,0.8271428571428571,1079.7222221954999,400,1.9714285714285713,-0.2,2022,121
272,7,7.314285714285714,0.8371428571428571,1635.8333334005,400,3.0571428571428574,-0.2,2022,121
272,8,9.2,0.8171428571428571,1987.9166667099998,400,3.8285714285714283,-0.2,2022,121
272,9,11.442857142857143,0.73,2776.94444443,400,4.6,-0.2,2022,121
272,10,12.971428571428572,0.6957142857142857,2390.5555555049996,400,4.257142857142857,-0.2,2022,121
272,11,13.957142857142857,0.6628571428571429,2350.83333342,400,4.9714285714285715,-0.2,2022,121
272,12,14.542857142857143,0.6528571428571429,2206.3888889445,400,5.4,-0.2,2022,121
272,13,14.542857142857143,0.6471428571428571,1520.2777777850001,400,5.071428571428571,-0.2,2022,121
272,14,14.67142857142857,0.6557142857142857,1061.6666666449999,400,5.457142857142857,-0.2,2022,121
272,15,14.942857142857143,0.6514285714285714,489.30555551799995,400,4.828571428571428,-0.2,2022,121
272,16,14.614285714285714,0.6585714285714286,263.6111111062,400,3.9857142857142858,-0.2,2022,121
272,17,13.857142857142858,0.692857142857143,193.1944444664,400,3.5428571428571427,-0.2,2022,121
272,18,13.214285714285714,0.7142857142857143,63.194444443,400,3.0285714285714285,-0.2,2022,121
272,19,12.514285714285714,0.7428571428571429,3.6111111113999996,400,2.085714285714286,-0.2,2022,121
272,20,12.314285714285715,0.7514285714285713,0,400,1.6428571428571428,-0.2,2022,121
272,21,12.014285714285714,0.7614285714285713,0,400,1.8285714285714285,-0.2,2022,121
272,22,11.357142857142858,0.7771428571428571,0,400,2.5285714285714285,-0.2,2022,121
272,23,11.4,0.7671428571428571,0,400,3.7,-0.2,2022,121
273,0,11.528571428571428,0.7571428571428571,0,400,3.3285714285714287,-0.2,2022,121
273,1,11.242857142857144,0.7642857142857143,0,400,4.328571428571428,-0.2,2022,121
273,2,11,0.7628571428571429,0,400,3.857142857142857,-0.2,2022,121
273,3,10.771428571428572,0.7785714285714286,5.4166666670999994,400,2.6285714285714286,-0.2,2022,121
273,4,10.6,0.7771428571428571,117.361111114,400,2.585714285714286,-0.2,2022,121
273,5,10.014285714285714,0.7942857142857143,561.5277777525,400,2.4571428571428573,-0.2,2022,121
273,6,9.942857142857143,0.787142857142857,913.6111111062,400,2.757142857142857,-0.2,2022,121
273,7,9.914285714285715,0.7828571428571429,1531.1111111399998,400,3.2714285714285714,-0.2,2022,121
273,8,10.842857142857143,0.7714285714285714,1991.527777655,400,4.457142857142857,-0.2,2022,121
273,9,12.085714285714285,0.7142857142857143,2161.2500000649998,400,5.142857142857142,-0.2,2022,121
273,10,13.042857142857143,0.6857142857142857,1874.1666666449999,400,5.314285714285715,-0.2,2022,121
273,11,13.7,0.667142857142857,1614.16666671,400,5.271428571428571,-0.2,2022,121
273,12,13.985714285714286,0.6557142857142857,1614.1666666709998,400,4.871428571428572,-0.2,2022,121
273,13,13.700000000000001,0.65,1395.6944444819999,400,5.128571428571429,-0.2,2022,121
273,14,13.5,0.6642857142857143,1151.9444444105,400,6.185714285714286,-0.2,2022,121
