TOA5,PFR093_RapauraCentral,CR200X,No_SN,CR200X.Std.03,PFR093_RapauraCentral.CR2,31016,Hourly,,,,,,,,
TIMESTAMP,RECORD,SiteID,AirTemperatu_Avg,AirTemperatu_Min,AirTemperatu_Max,RelativeHumi_Avg,Rain_Tot,Wetness_Avg,WindSpeed_Avg,WindSpeed_Max,WindDirectio_Avg,BatteryVoltage,,,
TS,RN,,Deg C,Deg C,Deg C,%,mm,,m/s,m/s,DegTrue,Volts,,,
,,Smp,Avg,Min,Max,Avg,Tot,Avg,Avg,Max,Avg,Smp,,,
9/01/2019 20:00,2818,93,21.0254,20.854,21.286,65.4325,0,0.000536315,5.616919,9.5,303.6945,12.80312,,,
9/01/2019 21:00,2819,93,21.04022,20.894,21.244,65.75929,0,0.001418816,5.170496,10.2,304.1271,12.76535,,,
9/01/2019 22:00,2820,93,21.22634,21.064,21.425,66.63146,0,0.001877157,4.02672,8.066667,300.3313,12.7494,,,
9/01/2019 23:00,2821,93,20.55795,20.191,21.054,72.06992,0,0.00065233,4.080945,8.9,300.5911,12.7368,,,
10/01/2019 0:00,2822,93,20.59974,20.251,20.994,73.8516,0,0.001301283,4.452892,8.833334,300.1605,12.7091,,,
10/01/2019 1:00,2823,93,21.01608,20.724,21.244,71.76508,0,0.002486016,4.056808,7.533333,295.7196,12.69483,,,
10/01/2019 2:00,2824,93,21.22548,21.044,21.344,70.05762,0,0.000689272,3.540973,8.066667,299.3764,12.6814,,,
10/01/2019 3:00,2825,93,20.95445,20.662,21.164,72.65936,0,0.000996701,3.208334,6.433333,305.5238,12.6579,,,
10/01/2019 4:00,2826,93,21.04207,20.512,21.456,71.33557,0,0.001032792,3.300306,7.266666,302.499,12.64111,,,
10/01/2019 5:00,2827,93,20.73407,20.312,21.325,72.72823,0,0.000956479,2.315971,4.933333,307.6475,12.61844,,,
10/01/2019 6:00,2828,93,20.3675,19.649,20.833,75.27049,0,0.000844984,2.281362,5.8,310.3348,12.61761,,,
10/01/2019 7:00,2829,93,20.36976,20.05,20.884,77.55405,0,0.000498184,2.230584,4.6,301.3004,12.79892,,,
10/01/2019 8:00,2830,93,21.98267,20.823,24.064,70.64043,0,0.001339792,2.384248,5.366667,296.3061,12.96094,,,
10/01/2019 9:00,2831,93,24.19235,22.669,26.096,61.36689,0,0.001572338,2.359167,5.633333,261.1076,13.27069,,,
10/01/2019 10:00,2832,93,26.13768,24.835,27.039,52.7672,0,0.002376154,2.906443,6.433333,281.2632,13.19598,,,
10/01/2019 11:00,2833,93,24.91008,24.494,25.666,56.77501,0,0.001456466,3.400057,7.566666,296.5473,13.23207,,,
10/01/2019 12:00,2834,93,24.80644,24.535,25.196,59.02385,0,0.001878201,3.539749,9.533334,296.0661,13.26313,,,
10/01/2019 13:00,2835,93,25.58494,24.884,27.509,58.65914,0,0.002068672,4.871056,9.733334,300.8885,13.2497,,,
10/01/2019 14:00,2836,93,25.45077,24.896,26.418,60.05706,0,0.001876489,4.608222,10.6,298.8748,13.24802,,,
10/01/2019 15:00,2837,93,25.51356,24.542,27.659,61.63271,0,0.001878393,4.908085,10.06667,301.426,13.24886,,,
10/01/2019 16:00,2838,93,26.73428,24.995,27.839,58.97428,0,0.001186222,5.247887,9.766666,303.9038,13.20857,,,
10/01/2019 17:00,2839,93,26.1482,25.216,27.239,61.2754,0,0.00457054,4.236168,8.6,300.1579,13.2178,,,
10/01/2019 18:00,2840,93,25.16661,24.314,26.276,63.73643,0,0.002221956,4.707087,10.03333,296.6516,13.24467,,,
10/01/2019 19:00,2841,93,24.52374,23.812,25.024,64.47135,0,0.000650711,4.476306,8.366667,294.4939,12.98192,,,
10/01/2019 20:00,2842,93,23.25089,22.77,23.984,68.41586,0,0.000803951,3.86128,8.433333,300.1841,12.82495,,,
10/01/2019 21:00,2843,93,22.59618,22.318,22.89,70.61343,0,0.000879552,3.734135,8.333334,297.0673,12.78633,,,
10/01/2019 22:00,2844,93,22.50648,22.318,22.74,69.08518,0,0.002456465,3.321332,7.233334,301.0321,12.76787,,,
10/01/2019 23:00,2845,93,22.33419,22.038,22.57,68.80022,0,0.001651192,1.823584,6.4,285.2264,12.75024,,,
11/01/2019 0:00,2846,93,22.15458,21.235,22.659,67.65247,0,0.001725294,2.268085,5.133333,278.7561,12.73513,,,
11/01/2019 1:00,2847,93,21.42352,20.784,22.138,69.86667,0,0.000650143,1.830056,4.3,257.2219,12.7175,,,
11/01/2019 2:00,2848,93,20.14226,19.77,20.884,75.68146,0,0.001838638,1.55,3.366667,297.7297,12.6898,,,
11/01/2019 3:00,2849,93,18.56791,17.952,19.89,81.08701,0,0.004912077,1.002333,2.4,276.3186,12.66377,,,
11/01/2019 4:00,2850,93,18.54195,17.458,19.509,80.30287,0,0.01298031,1.251888,2.933333,269.3954,12.6302,,,
11/01/2019 5:00,2851,93,18.43794,16.654,19.076,80.44618,0,0.0147967,1.174329,2.7,188.5184,12.61089,,,
11/01/2019 6:00,2852,93,19.09492,16.444,20.512,77.28529,0,0.1237031,1.380805,3.366667,275.8323,12.66713,,,
11/01/2019 7:00,2853,93,21.64902,20.502,22.659,66.19689,0,0.000497283,2.169749,5.7,268.4344,12.87028,,,
11/01/2019 8:00,2854,93,23.67977,22.579,24.995,56.02805,0,0.000344044,2.85675,6.4,272.7233,13.08349,,,
11/01/2019 9:00,2855,93,25.39718,24.632,26.558,48.37165,0,0.00137968,3.165722,7.566666,251.4386,13.23879,,,
11/01/2019 10:00,2856,93,26.52695,25.724,27.438,37.02722,0,0.001378825,4.50978,8.5,235.9006,13.19178,,,
11/01/2019 11:00,2857,93,27.51878,26.678,28.359,32.90153,0,0.000688513,4.400111,8.033334,231.6958,13.17331,,,
11/01/2019 12:00,2858,93,28.50345,27.909,30.01,29.03651,0,0.001339937,3.224361,7.066666,223.2839,13.16912,,,
11/01/2019 13:00,2859,93,27.30385,25.537,29.97,45.63845,0,0.003606596,4.838169,8.833334,80.85429,13.1985,,,
11/01/2019 14:00,2860,93,25.23853,24.353,26.288,51.88227,0,0.001530835,4.910944,8.866667,60.60294,13.22116,,,
11/01/2019 15:00,2861,93,24.22409,22.96,25.646,58.30182,0,0.002144556,4.675281,9.866667,65.67703,13.24467,,,
11/01/2019 16:00,2862,93,22.71982,21.194,24.284,64.75779,0,0.001455664,4.738001,8.866667,65.52168,13.28076,,,
11/01/2019 17:00,2863,93,21.05563,20.522,21.707,69.38654,0,0.001419008,4.76314,8.733334,55.43947,13.32609,,,
11/01/2019 18:00,2864,93,19.91971,18.906,21.496,74.35355,0,0.000956716,4.800862,9,48.19235,13.39912,,,
11/01/2019 19:00,2865,93,18.44611,18.152,18.976,80.13409,0,0.000803621,3.891529,7.033333,49.87357,12.95758,,,
11/01/2019 20:00,2866,93,17.84173,17.479,18.212,82.91389,0,0.001417859,3.479642,6.833333,45.07852,12.80228,,,
11/01/2019 21:00,2867,93,17.46886,17.378,17.61,84.77061,0,0.002951685,2.564443,5.266667,50.74258,12.76787,,,
11/01/2019 22:00,2868,93,17.54214,17.47,17.64,82.61548,0,0.2802711,2.221584,4.7,64.17278,12.74016,,,
11/01/2019 23:00,2869,93,17.36597,17.108,17.509,82.82063,0,23.52541,2.018499,4.166667,81.41892,12.7175,,,
12/01/2019 0:00,2870,93,16.92072,16.654,17.369,85.64619,0,43.76054,2.114862,4.6,84.47795,12.69903,,,
12/01/2019 1:00,2871,93,17.05174,16.947,17.128,82.95066,0,3.432584,1.932638,4.533333,100.3234,12.6856,,,
12/01/2019 2:00,2872,93,16.98496,16.906,17.076,82.64971,0,2.046178,1.682472,4.066667,103.4523,12.67049,,,
12/01/2019 3:00,2873,93,16.96413,16.886,17.018,83.06149,0,1.973322,1.701473,3.8,100.3251,12.64783,,,
12/01/2019 4:00,2874,93,16.90248,16.836,16.957,83.10871,0,1.860737,1.951583,3.9,92.00072,12.62432,,,
12/01/2019 5:00,2875,93,16.29181,15.278,16.896,87.19041,0.3552,51.88025,2.016612,4.6,113.9265,12.5983,,,
12/01/2019 6:00,2876,93,14.97734,14.834,15.338,90.65215,0.2368,97.19582,1.969889,4.233333,99.15331,12.56976,,,
12/01/2019 7:00,2877,93,15.00738,14.804,15.237,86.40568,0,98.33829,1.858223,4.333333,146.5334,12.60669,,,
12/01/2019 8:00,2878,93,15.33669,14.834,15.89,87.71567,0,98.57974,0.9789156,2.533334,243.8435,12.67804,,,
12/01/2019 9:00,2879,93,16.41014,15.83,16.876,80.30081,0,33.81577,0.9464726,5.766667,226.7,13.18842,,,
12/01/2019 10:00,2880,93,16.99599,16.716,17.308,76.03322,0,3.019149,2.515556,5.133333,58.78819,13.39325,,,
12/01/2019 11:00,2881,93,17.17634,16.836,17.6,76.98661,0,1.872886,2.848833,6.1,57.03347,13.4327,,,
12/01/2019 12:00,2882,93,17.87984,17.449,18.313,72.75678,0,0.2239239,2.78339,5.2,55.51452,13.3966,,,
12/01/2019 13:00,2883,93,18.49265,17.952,18.966,68.92486,0,0.03274541,2.571222,5.333333,54.77571,13.38989,,,
12/01/2019 14:00,2884,93,19.43055,18.654,20.643,66.12053,0,0.01627847,2.860946,5.4,66.57061,13.33616,,,
12/01/2019 15:00,2885,93,20.42861,19.668,21.104,62.65441,0,0.009744294,3.284918,5.8,100.8287,13.29587,,,
12/01/2019 16:00,2886,93,20.88672,19.689,21.676,61.42872,0,0.009551949,3.148165,6.666667,88.14681,13.29335,,,
12/01/2019 17:00,2887,93,20.8702,20.161,21.505,60.81337,0,0.008520626,3.208332,5.566667,77.08174,13.30007,,,
12/01/2019 18:00,2888,93,20.50603,19.89,21.164,62.73038,0,69.45605,3.188167,6.1,54.56498,13.26817,,,
12/01/2019 19:00,2889,93,19.53723,18.915,20.191,66.53535,0,97.63312,2.765167,5.466667,53.05946,12.98612,,,
12/01/2019 20:00,2890,93,17.48842,15.52,18.986,76.33991,0,99.75851,1.495583,3.833333,103.7002,12.82159,,,
12/01/2019 21:00,2891,93,14.30103,12.801,15.51,90.02779,0,99.7588,0.6752499,2.166667,287.6906,12.77626,,,
12/01/2019 22:00,2892,93,11.73875,10.868,12.842,94.22457,0,99.732,0.3235011,0.8333334,282.4295,12.74604,,,
12/01/2019 23:00,2893,93,11.11469,10.405,12.188,96.41872,0,100,0.8608341,1.833333,267.9102,12.71918,,,
13/01/2019 0:00,2894,93,12.70618,12.178,13.225,95.61069,0,100,1.730194,3.4,251.119,12.69315,,,
13/01/2019 1:00,2895,93,12.66085,12.218,12.973,94.62001,0,100,1.571611,3.633333,252.2353,12.68056,,,
13/01/2019 2:00,2896,93,12.03019,11.714,12.329,96.48447,0,99.99971,1.12125,2.366667,285.3763,12.65286,,,
13/01/2019 3:00,2897,93,11.59121,10.99,12.207,97.10294,0,99.99587,0.6900281,2.233334,262.2722,12.62684,,,
13/01/2019 4:00,2898,93,11.59401,11.17,12.52,97.73875,0,99.99483,1.078777,3.433333,264.1707,12.59578,,,
13/01/2019 5:00,2899,93,12.99155,12.5,13.577,92.77525,0,99.99688,2.752641,5.166667,247.4827,12.5622,,,
13/01/2019 6:00,2900,93,13.4736,12.49,14.272,90.1739,0,99.81374,3.376333,5.5,245.9836,12.62936,,,
13/01/2019 7:00,2901,93,15.87683,14.282,17.007,81.10793,0,99.60132,2.848082,5.1,248.3019,12.96177,,,
13/01/2019 8:00,2902,93,19.36993,16.947,21.344,70.42956,0,71.6794,2.419889,5.2,254.4238,13.21864,,,
13/01/2019 9:00,2903,93,22.66417,21.306,23.632,59.77919,0,17.28481,2.602278,8.2,273.2298,13.2774,,,
13/01/2019 10:00,2904,93,23.57279,23.041,24.144,54.09418,0,0.1665327,4.001029,8.8,286.7841,13.22368,,,
13/01/2019 11:00,2905,93,23.99505,23.07,25.126,50.61235,0,0.002640696,5.002834,10.53333,293.6574,13.23879,,,
13/01/2019 12:00,2906,93,24.8843,24.054,25.676,47.85532,0,0.002261661,4.563809,9.6,286.8345,13.21445,,,
13/01/2019 13:00,2907,93,23.61938,23.09,24.854,48.75388,0,0.003106834,3.947611,8.966666,287.5095,13.26481,,,
13/01/2019 14:00,2908,93,23.9366,23.292,25.496,43.15376,0,0.001571727,4.161252,9.2,283.7768,13.26733,,,
13/01/2019 15:00,2909,93,25.39845,23.984,26.938,39.35925,0,0.003757545,4.238887,9.933333,285.0415,13.22452,,,
13/01/2019 16:00,2910,93,25.07252,22.83,26.796,40.64805,0,0.000919298,4.836863,10.36667,281.1764,13.23963,,,
13/01/2019 17:00,2911,93,22.937,21.726,24.632,48.88452,0,0.006252344,4.710164,9.733334,283.9762,13.29503,,,
13/01/2019 18:00,2912,93,21.19463,20.764,22.048,53.61621,0,2.429371,3.1585,8,278.1913,12.90385,,,
13/01/2019 19:00,2913,93,20.39686,19.859,20.904,55.48986,0,6.211906,2.019058,6.933333,259.9596,12.80396,,,
13/01/2019 20:00,2914,93,19.10937,17.128,20.151,66.22093,0.1184,68.44616,2.68625,8.366667,282.5411,12.77206,,,
13/01/2019 21:00,2915,93,17.03146,16.424,17.428,85.4633,1.5392,98.39346,1.894941,6.1,250.7352,12.74352,,,
13/01/2019 22:00,2916,93,16.43684,16.152,16.776,92.64809,0,97.73535,1.228972,2.6,161.9963,12.72505,,,
13/01/2019 23:00,2917,93,16.72575,16.494,16.926,93.90679,0.2368,97.54193,0.8843887,3.2,173.8101,12.70575,,,
14/01/2019 0:00,2918,93,16.01169,15.268,16.574,95.33938,0.1184,97.61844,0.9284719,2.133333,227.3498,12.67721,,,
14/01/2019 1:00,2919,93,15.70158,15.226,16.102,95.93892,0,98.23657,1.751304,3.8,246.5529,12.66126,,,
14/01/2019 2:00,2920,93,15.13274,14.03,15.82,92.0279,0,97.26468,2.326001,4.933333,263.6221,12.63272,,,
14/01/2019 3:00,2921,93,13.07347,12.116,14.06,92.07913,0,97.76352,1.362083,3.7,204.1102,12.59326,,,
14/01/2019 4:00,2922,93,12.43383,11.855,13.042,93.31363,0,96.02558,0.8240002,2.933333,266.9893,12.5622,,,
14/01/2019 5:00,2923,93,12.70609,12.057,12.983,94.88524,0,94.94984,0.6996661,1.466667,284.1975,12.54961,,,
14/01/2019 6:00,2924,93,12.87241,12.097,13.476,92.51865,0,60.93649,1.247082,2.933333,221.2582,12.54961,,,
14/01/2019 7:00,2925,93,13.45933,13.184,13.788,90.15316,0,15.68363,1.107611,3.266667,232.1224,12.54038,,,
14/01/2019 8:00,2926,93,13.03946,12.6,13.294,94.5354,4.854402,88.72862,1.957834,3.9,223.5063,12.58235,,,
14/01/2019 9:00,2927,93,12.45818,11.976,13.134,95.25728,3.907201,95.26138,1.73425,4.033333,272.5691,13.24299,,,
14/01/2019 10:00,2928,93,14.47935,12.923,15.861,89.64175,0.4736,80.71442,1.073499,2.5,178.434,13.45033,,,
14/01/2019 11:00,2929,93,17.03556,15.861,18.765,76.78469,0,0.03815753,1.039029,3.133333,177.9537,13.33449,,,
14/01/2019 12:00,2930,93,19.15795,17.7,20.533,64.33012,0,0.004063691,2.138277,5,172.8879,13.30259,,,
14/01/2019 13:00,2931,93,19.74497,18.344,21.104,62.73632,0,0.04688177,3.200806,6.3,71.39817,13.34204,,,
14/01/2019 14:00,2932,93,20.75456,18.866,22.91,59.10768,0,0.005596846,2.300112,4.6,117.7915,13.29251,,,
14/01/2019 15:00,2933,93,22.82111,21.445,24.273,51.07358,0,0.004022985,1.602834,4.5,152.1901,13.23795,,,
14/01/2019 16:00,2934,93,22.70707,20.833,24.353,49.29423,0,0.009896806,2.222305,6.9,156.077,13.20773,,,
14/01/2019 17:00,2935,93,20.74496,20.141,21.576,53.12769,0,0.001685876,3.059195,5.933333,133.9609,13.21696,,,
14/01/2019 18:00,2936,93,20.16302,19.76,21.004,53.08375,0,0.001492559,2.483722,5.2,123.8194,12.90973,,,
14/01/2019 19:00,2937,93,19.30799,18.705,19.77,54.45078,0,0.000879884,2.325472,5.2,122.1891,12.79725,,,
14/01/2019 20:00,2938,93,18.52316,18.222,18.725,55.97171,0,0.00038246,2.873417,6.466667,118.295,12.7687,,,
14/01/2019 21:00,2939,93,17.92171,17.509,18.332,58.45749,0,0.002040763,2.50875,5.533333,106.7816,12.74436,,,
14/01/2019 22:00,2940,93,17.6451,17.348,17.911,55.71555,0,0.001570054,2.624805,6.066667,119.4226,12.72086,,,
14/01/2019 23:00,2941,93,16.98015,16.615,17.378,57.9068,0,0.000382365,1.198946,3.966667,112.1682,12.69735,,,
15/01/2019 0:00,2942,93,16.36954,15.7,16.938,61.87395,0,0.001805278,0.8220835,2,188.023,12.67133,,,
15/01/2019 1:00,2943,93,15.66265,15.317,16.162,66.986,0,0.001187643,0.8943895,3.233334,44.4181,12.65454,,,
15/01/2019 2:00,2944,93,15.58614,15.156,16.625,62.67029,0,0.001765235,1.882,4.133333,66.81435,12.62012,,,
15/01/2019 3:00,2945,93,13.16714,12.378,15.278,76.77207,0,0.000919106,1.083805,2.566667,148.0205,12.59158,,,
15/01/2019 4:00,2946,93,11.69501,9.911,13.275,83.91536,0,30.31597,0.5980278,1.933334,159.5083,12.54961,,,
15/01/2019 5:00,2947,93,11.56912,9.921,12.782,83.26006,0,20.99672,1.16764,2.833333,148.7939,12.53198,,,
15/01/2019 6:00,2948,93,10.2047,9.548,11.19,89.83522,0,49.54633,1.108583,2.966667,242.0376,12.60082,,,
15/01/2019 7:00,2949,93,13.09345,11.19,14.905,77.20698,0,0.00225933,1.006029,2.1,243.2024,12.88287,,,
15/01/2019 8:00,2950,93,16.84025,14.834,18.816,66.22299,0,0.001840506,0.967417,2.333333,249.647,13.15149,,,
15/01/2019 9:00,2951,93,19.15468,18.304,19.97,58.23585,0,0.001186837,1.457111,3.633333,126.1477,13.33281,,,
15/01/2019 10:00,2952,93,20.47545,18.915,21.696,53.51856,0,0.002031627,1.530194,6.233333,132.2614,13.2304,,,
15/01/2019 11:00,2953,93,21.102,20.442,21.726,53.44516,0,0.001148326,3.794111,7.6,82.35437,13.26229,,,
15/01/2019 12:00,2954,93,21.52171,20.552,22.65,54.15509,0,0.001611331,4.148141,8.933333,64.27297,13.27573,,,
15/01/2019 13:00,2955,93,21.52635,20.984,22.218,54.30448,0,0.002347101,4.434804,8.833334,63.68468,13.28244,,,
15/01/2019 14:00,2956,93,20.79944,19.88,21.817,57.83714,0,0.00057369,4.708828,10.5,83.05992,13.28748,,,
15/01/2019 15:00,2957,93,20.44445,19.88,21.084,58.09673,0,0.000573737,4.621056,9.033334,102.1121,13.29,,,
15/01/2019 16:00,2958,93,20.85455,20.121,21.486,55.87005,0,0.000764683,3.749995,7.3,86.9914,13.27321,,,
15/01/2019 17:00,2959,93,19.74681,18.212,21.355,58.9903,0,0.001034453,3.928645,8.333334,68.93465,13.33197,,,
15/01/2019 18:00,2960,93,18.29547,17.791,19.378,63.34079,0,0.00318738,3.598388,7.3,59.58541,13.37814,,,
15/01/2019 19:00,2961,93,17.91462,16.634,19.136,63.7422,0,0.001301471,3.229417,7.2,67.09907,12.98276,,,
15/01/2019 20:00,2962,93,15.91783,14.633,17.037,71.29285,0,0.000882066,2.53358,5.266667,55.77427,12.81403,,,
15/01/2019 21:00,2963,93,14.08728,13.808,14.633,78.75376,0,0.002376242,2.211389,5.533333,104.2013,12.76283,,,
15/01/2019 22:00,2964,93,14.41972,14.252,14.562,76.67114,0,0.00245522,2.681974,6.3,73.98162,12.73345,,,
15/01/2019 23:00,2965,93,14.23222,14.01,14.452,76.81412,0,0.001149894,2.042581,5.166667,91.05782,12.71162,,,
16/01/2019 0:00,2966,93,13.30797,12.71,14.09,81.5672,0,0.001915141,1.520195,3.666667,114.2546,12.67888,,,
16/01/2019 1:00,2967,93,13.04197,12.278,13.567,83.18185,0,0.001071635,1.46761,3.766667,88.89651,12.67217,,,
16/01/2019 2:00,2968,93,12.53272,11.522,13.094,84.95984,0,1.567848,1.129335,2.9,75.51112,12.65706,,,
16/01/2019 3:00,2969,93,10.88869,9.416,11.553,90.39716,0,77.82996,0.5268614,1.933334,113.5358,12.63607,,,
16/01/2019 4:00,2970,93,9.190452,8.832,9.538,95.65228,0,93.31293,0.5830282,1.3,162.411,12.61677,,,
16/01/2019 5:00,2971,93,9.098661,8.64,9.708,96.71213,0,97.66508,0.554388,1.766667,174.7673,12.5941,,,
16/01/2019 6:00,2972,93,9.030268,8.57,9.659,96.96207,0,99.83699,0.3737509,0.9,189.5499,12.60837,,,
16/01/2019 7:00,2973,93,10.00635,8.872,10.838,97.33578,0,98.89403,0.6503329,1.466667,284.4685,12.83838,,,
16/01/2019 8:00,2974,93,13.47797,10.818,16.082,85.29339,0,49.38617,1.103835,2.4,229.356,13.36387,,,
16/01/2019 9:00,2975,93,17.03042,15.75,18.002,65.71344,0,0.003485395,1.168638,3.366667,217.4658,13.35547,,,
16/01/2019 10:00,2976,93,18.89481,17.439,20.232,59.84135,0,0.00655589,1.686804,4.433333,155.2359,13.26313,,,
16/01/2019 11:00,2977,93,20.20264,19.679,21.035,55.39736,0,0.00582757,3.462306,8.6,86.21705,13.28832,,,
16/01/2019 12:00,2978,93,20.10397,19.208,20.743,56.7094,0,0.008467756,4.894864,9.033334,58.30703,13.31938,,,
16/01/2019 13:00,2979,93,19.60598,18.956,20.341,59.24326,0,0.006595615,4.890865,8.266666,53.04584,13.33868,,,
16/01/2019 14:00,2980,93,19.89289,19.337,20.382,57.09691,0,0.007290151,4.418474,7.933333,56.188,13.33113,,,
16/01/2019 15:00,2981,93,19.81245,19.198,20.562,57.58407,0,0.005906029,4.197972,7.333333,53.85181,13.3135,,,
16/01/2019 16:00,2982,93,19.7054,19.037,20.181,58.27181,0,0.004832941,4.35197,8.766666,50.49141,13.32693,,,
16/01/2019 17:00,2983,93,19.37664,18.664,20.141,59.14094,0,0.00333134,3.85233,6.933333,54.15151,13.337,,,
16/01/2019 18:00,2984,93,19.10305,18.424,19.679,60.47589,0,0.001223785,3.312361,6.166667,56.83167,13.29503,,,
16/01/2019 19:00,2985,93,18.36045,17.932,18.936,64.74394,0,0.001071302,2.438165,5.2,52.49825,12.97437,,,
16/01/2019 20:00,2986,93,16.60385,14.252,18.152,73.4774,0,3.325707,1.154301,3.066667,41.17487,12.81152,,,
16/01/2019 21:00,2987,93,12.68655,11.674,14.262,90.28518,0,92.72158,0.319419,0.9333333,122.1711,12.76954,,,
16/01/2019 22:00,2988,93,10.9567,10.444,11.845,94.51854,0,96.61962,0.4972227,1.033333,227.5509,12.73764,,,
16/01/2019 23:00,2989,93,10.38126,10.031,10.666,96.55244,0,99.28412,0.3116409,0.7333333,290.7287,12.70743,,,
17/01/2019 0:00,2990,93,10.24388,9.94,10.486,97.20455,0,99.75586,0.5787219,1.166667,294.2433,12.68896,,,
17/01/2019 1:00,2991,93,9.686439,9.064,10.122,97.59536,0,99.55939,0.3755563,0.7,309.0513,12.66713,,,
17/01/2019 2:00,2992,93,8.742337,8.056,9.154,98.12392,0,99.50674,0.4253619,1.266667,297.7814,12.64195,,,
17/01/2019 3:00,2993,93,8.408078,7.884,8.883,98.51267,0,99.38288,0.5786951,1.366667,266.0493,12.61928,,,
17/01/2019 4:00,2994,93,9.867241,8.347,10.515,98.38061,0,98.76777,1.202944,3.033334,262.5539,12.59662,,,
17/01/2019 5:00,2995,93,10.38293,10.062,10.606,97.44599,0,98.6288,1.351055,3.066667,265.4591,12.57228,,,
17/01/2019 6:00,2996,93,11.21153,10.476,12.198,96.09788,0,99.18755,1.539389,4.266667,273.588,12.63775,,,
17/01/2019 7:00,2997,93,13.58254,12.168,15.488,90.15767,0,97.8382,1.398028,2.866667,270.4083,12.93659,,,
17/01/2019 8:00,2998,93,16.92961,15.458,18.936,75.60439,0,45.38593,1.598585,2.933333,238.1172,13.19766,,,
17/01/2019 9:00,2999,93,19.93123,18.695,20.863,64.29342,0,0.004484755,1.173918,2.766667,201.6024,13.29923,,,
17/01/2019 10:00,3000,93,21.97302,20.07,23.893,63.16559,0,0.008016773,1.645249,3.433333,108.4698,13.22704,,,
17/01/2019 11:00,3001,93,23.1974,22.48,23.802,59.57627,0,0.00709542,2.834304,5.4,59.78156,13.23711,,,
17/01/2019 12:00,3002,93,23.65638,22.77,24.632,59.45742,0,0.004101112,3.586167,6.566667,56.23896,13.24551,,,
17/01/2019 13:00,3003,93,24.50021,23.893,25.346,59.47283,0,0.005603961,3.808891,6.433333,59.57561,13.24215,,,
17/01/2019 14:00,3004,93,24.98814,24.453,25.776,58.62976,0,0.006596213,3.950717,6.766666,66.81567,13.22956,,,
17/01/2019 15:00,3005,93,24.5169,22.699,26.276,60.76758,0,0.004449728,4.106469,7.533333,61.01097,13.2497,,,
17/01/2019 16:00,3006,93,24.47428,23.292,25.605,60.78434,0,0.005597848,3.783974,7,63.16733,13.25054,,,
17/01/2019 17:00,3007,93,23.19659,22.388,23.952,66.56195,0,0.003026481,3.509415,7.366666,68.66725,13.28412,,,
17/01/2019 18:00,3008,93,22.91534,22.068,23.712,68.70141,0,0.003331724,3.116138,7,74.01791,13.3177,,,
17/01/2019 19:00,3009,93,22.27562,21.726,22.89,71.91135,0,0.00245385,2.528611,5.266667,85.8103,13.039,,,
17/01/2019 20:00,3010,93,20.44395,19.066,22.168,77.95589,0,0.04561539,1.692444,3.533333,56.74955,12.8283,,,
17/01/2019 21:00,3011,93,18.09835,17.066,19.076,85.74208,0,14.23739,0.9984702,2.733334,176.3426,12.78214,,,
17/01/2019 22:00,3012,93,16.82247,16.183,17.168,89.15092,0,49.39339,0.8447493,1.766667,261.1435,12.75275,,,
17/01/2019 23:00,3013,93,15.09158,14.483,16.192,93.53611,0,95.22728,0.5929724,1.4,301.9175,12.72673,,,
18/01/2019 0:00,3014,93,14.91067,14.191,15.488,94.25655,0,97.04556,0.6644444,2.166667,240.6817,12.70575,,,
18/01/2019 1:00,3015,93,14.00442,13.426,14.734,95.60409,0,99.29251,0.3921324,1.266667,218.3206,12.6856,,,
18/01/2019 2:00,3016,93,13.14432,12.732,13.607,96.83387,0,99.98561,0.3923895,0.9666666,74.36493,12.66126,,,
18/01/2019 3:00,3017,93,12.68798,12.348,13.194,97.55441,0,99.92957,0.5822499,1.6,119.8009,12.63859,,,
18/01/2019 4:00,3018,93,13.17317,12.458,14.562,98.3639,0,99.84666,0.6634445,2.233334,268.5724,12.61593,,,
18/01/2019 5:00,3019,93,15.50907,14.542,16.525,97.25284,0,98.96194,1.138361,2.433333,303.6007,12.59662,,,
18/01/2019 6:00,3020,93,16.33784,16.082,16.644,94.22813,0,97.84435,0.7454723,2.233334,217.7563,12.5941,,,
18/01/2019 7:00,3021,93,16.55949,15.981,17.318,94.66502,0,98.10424,0.8187221,1.866667,213.042,12.79305,,,
18/01/2019 8:00,3022,93,17.95569,17.308,18.654,89.72363,0,21.20609,0.8769996,2.166667,259.7716,13.38821,,,
18/01/2019 9:00,3023,93,20.01355,18.594,21.746,78.74422,0,0.002681439,1.186805,2.666667,220.7623,13.30007,,,
18/01/2019 10:00,3024,93,21.94754,20.964,22.75,69.01743,0,0.0032557,1.6785,3.8,95.51019,13.2497,,,
