Date,Time,Temp,Rainfall,year,day,hour
Mon 24th Sep 2018,8 - 9am,10,0,2018,267,8
Mon 24th Sep 2018,9 - 10am,13.4,0,2018,267,9
Mon 24th Sep 2018,10 - 11am,17,0,2018,267,10
Mon 24th Sep 2018,11 - 12pm,17.7,0,2018,267,11
Mon 24th Sep 2018,12 - 1pm,17.1,0,2018,267,12
Mon 24th Sep 2018,1 - 2pm,16.6,0,2018,267,13
Mon 24th Sep 2018,2 - 3pm,17,0,2018,267,14
Mon 24th Sep 2018,3 - 4pm,17.6,0,2018,267,15
Mon 24th Sep 2018,4 - 5pm,17.2,0,2018,267,16
Mon 24th Sep 2018,5 - 6pm,15.4,0,2018,267,17
Mon 24th Sep 2018,6 - 7pm,13.3,0,2018,267,18
Mon 24th Sep 2018,7 - 8pm,13.2,0.1,2018,267,19
Mon 24th Sep 2018,8 - 9pm,12.4,0.9,2018,267,20
Mon 24th Sep 2018,9 - 10pm,11.1,0,2018,267,21
Mon 24th Sep 2018,10 - 11pm,10.6,0,2018,267,22
Mon 24th Sep 2018,11 - 12am,9.1,0,2018,267,23
Tue 25th Sep 2018,12 - 1am,7.7,0,2018,268,0
Tue 25th Sep 2018,1 - 2am,6.8,0,2018,268,1
Tue 25th Sep 2018,2 - 3am,8.7,0,2018,268,2
Tue 25th Sep 2018,3 - 4am,9.3,0,2018,268,3
Tue 25th Sep 2018,4 - 5am,9.2,0,2018,268,4
Tue 25th Sep 2018,5 - 6am,8.6,0,2018,268,5
Tue 25th Sep 2018,6 - 7am,8.4,0,2018,268,6
Tue 25th Sep 2018,7 - 8am,10.1,0,2018,268,7
Tue 25th Sep 2018,8 - 9am,11.4,0,2018,268,8
Tue 25th Sep 2018,9 - 10am,12.3,0,2018,268,9
Tue 25th Sep 2018,10 - 11am,11.8,0.2,2018,268,10
Tue 25th Sep 2018,11 - 12pm,10.8,0,2018,268,11
Tue 25th Sep 2018,12 - 1pm,13.1,0,2018,268,12
Tue 25th Sep 2018,1 - 2pm,14.3,0,2018,268,13
Tue 25th Sep 2018,2 - 3pm,13.9,0,2018,268,14
Tue 25th Sep 2018,3 - 4pm,14.3,0,2018,268,15
Tue 25th Sep 2018,4 - 5pm,13.2,0,2018,268,16
Tue 25th Sep 2018,5 - 6pm,12,0,2018,268,17
Tue 25th Sep 2018,6 - 7pm,9.9,0,2018,268,18
Tue 25th Sep 2018,7 - 8pm,8.3,0,2018,268,19
Tue 25th Sep 2018,8 - 9pm,8.6,0,2018,268,20
Tue 25th Sep 2018,9 - 10pm,7,0,2018,268,21
Tue 25th Sep 2018,10 - 11pm,4.9,0,2018,268,22
Tue 25th Sep 2018,11 - 12am,3.2,0,2018,268,23
Wed 26th Sep 2018,12 - 1am,3.6,0,2018,269,0
Wed 26th Sep 2018,1 - 2am,3.4,0,2018,269,1
Wed 26th Sep 2018,2 - 3am,9.4,0,2018,269,2
Wed 26th Sep 2018,3 - 4am,10.3,0,2018,269,3
Wed 26th Sep 2018,4 - 5am,10.2,0,2018,269,4
Wed 26th Sep 2018,5 - 6am,9.6,0,2018,269,5
Wed 26th Sep 2018,6 - 7am,9.7,0,2018,269,6
Wed 26th Sep 2018,7 - 8am,12.1,0,2018,269,7
Wed 26th Sep 2018,8 - 9am,13.9,0,2018,269,8
Wed 26th Sep 2018,9 - 10am,14.5,0,2018,269,9
Wed 26th Sep 2018,10 - 11am,16,0,2018,269,10
Wed 26th Sep 2018,11 - 12pm,16.9,0,2018,269,11
Wed 26th Sep 2018,12 - 1pm,16.3,0,2018,269,12
Wed 26th Sep 2018,1 - 2pm,16.7,0,2018,269,13
Wed 26th Sep 2018,2 - 3pm,15.9,0,2018,269,14
Wed 26th Sep 2018,3 - 4pm,16.2,0,2018,269,15
Wed 26th Sep 2018,4 - 5pm,14.7,0,2018,269,16
Wed 26th Sep 2018,5 - 6pm,13.2,0,2018,269,17
Wed 26th Sep 2018,6 - 7pm,11.9,0,2018,269,18
Wed 26th Sep 2018,7 - 8pm,11.1,0,2018,269,19
Wed 26th Sep 2018,8 - 9pm,10,0,2018,269,20
Wed 26th Sep 2018,9 - 10pm,8.2,0,2018,269,21
Wed 26th Sep 2018,10 - 11pm,7.6,0,2018,269,22
Wed 26th Sep 2018,11 - 12am,7.8,0,2018,269,23
Thu 27th Sep 2018,12 - 1am,7.8,0,2018,270,0
Thu 27th Sep 2018,1 - 2am,7.1,0,2018,270,1
Thu 27th Sep 2018,2 - 3am,6.5,0,2018,270,2
Thu 27th Sep 2018,3 - 4am,6.6,0,2018,270,3
Thu 27th Sep 2018,4 - 5am,7.2,0,2018,270,4
Thu 27th Sep 2018,5 - 6am,7.6,0,2018,270,5
Thu 27th Sep 2018,6 - 7am,7.9,0,2018,270,6
Thu 27th Sep 2018,7 - 8am,8.8,0,2018,270,7
Thu 27th Sep 2018,8 - 9am,9.5,0,2018,270,8
Thu 27th Sep 2018,9 - 10am,11.3,0,2018,270,9
Thu 27th Sep 2018,10 - 11am,12.2,0,2018,270,10
Thu 27th Sep 2018,11 - 12pm,13,0,2018,270,11
Thu 27th Sep 2018,12 - 1pm,12.2,0,2018,270,12
Thu 27th Sep 2018,1 - 2pm,11.8,0.7,2018,270,13
Thu 27th Sep 2018,2 - 3pm,11.1,1.2,2018,270,14
Thu 27th Sep 2018,3 - 4pm,11.2,0,2018,270,15
Thu 27th Sep 2018,4 - 5pm,10.5,0.6,2018,270,16
Thu 27th Sep 2018,5 - 6pm,9.6,0.4,2018,270,17
Thu 27th Sep 2018,6 - 7pm,9.1,0.2,2018,270,18
Thu 27th Sep 2018,7 - 8pm,8.9,0,2018,270,19
Thu 27th Sep 2018,8 - 9pm,8.9,0.2,2018,270,20
Thu 27th Sep 2018,9 - 10pm,8.8,0.1,2018,270,21
Thu 27th Sep 2018,10 - 11pm,8.6,0.1,2018,270,22
Thu 27th Sep 2018,11 - 12am,8.6,0,2018,270,23
Fri 28th Sep 2018,12 - 1am,8.5,0.1,2018,271,0
Fri 28th Sep 2018,1 - 2am,8.1,0,2018,271,1
Fri 28th Sep 2018,2 - 3am,7.6,0,2018,271,2
Fri 28th Sep 2018,3 - 4am,6.8,0,2018,271,3
Fri 28th Sep 2018,4 - 5am,5.7,0,2018,271,4
Fri 28th Sep 2018,5 - 6am,5.7,0,2018,271,5
Fri 28th Sep 2018,6 - 7am,6,0,2018,271,6
Fri 28th Sep 2018,7 - 8am,7.9,0,2018,271,7
Fri 28th Sep 2018,8 - 9am,9.7,0,2018,271,8
Fri 28th Sep 2018,9 - 10am,11.7,0,2018,271,9
Fri 28th Sep 2018,10 - 11am,13.8,0,2018,271,10
Fri 28th Sep 2018,11 - 12pm,14.4,0,2018,271,11
Fri 28th Sep 2018,12 - 1pm,15.4,0,2018,271,12
Fri 28th Sep 2018,1 - 2pm,15.7,0,2018,271,13
Fri 28th Sep 2018,2 - 3pm,15,0,2018,271,14
Fri 28th Sep 2018,3 - 4pm,13.9,0,2018,271,15
Fri 28th Sep 2018,4 - 5pm,13.4,0,2018,271,16
Fri 28th Sep 2018,5 - 6pm,11.9,0,2018,271,17
Fri 28th Sep 2018,6 - 7pm,11.3,0,2018,271,18
Fri 28th Sep 2018,7 - 8pm,10.8,0,2018,271,19
Fri 28th Sep 2018,8 - 9pm,10.9,0,2018,271,20
Fri 28th Sep 2018,9 - 10pm,9.6,0,2018,271,21
Fri 28th Sep 2018,10 - 11pm,7.6,0,2018,271,22
Fri 28th Sep 2018,11 - 12am,7.2,0,2018,271,23
Sat 29th Sep 2018,12 - 1am,6,0,2018,272,0
Sat 29th Sep 2018,1 - 2am,5.1,0,2018,272,1
Sat 29th Sep 2018,2 - 3am,4,0,2018,272,2
Sat 29th Sep 2018,3 - 4am,3.1,0,2018,272,3
Sat 29th Sep 2018,4 - 5am,2.3,0,2018,272,4
Sat 29th Sep 2018,5 - 6am,1.8,0,2018,272,5
Sat 29th Sep 2018,6 - 7am,2.7,0,2018,272,6
Sat 29th Sep 2018,7 - 8am,6.3,0,2018,272,7
Sat 29th Sep 2018,8 - 9am,9.3,0,2018,272,8
Sat 29th Sep 2018,9 - 10am,13,0,2018,272,9
Sat 29th Sep 2018,10 - 11am,15.1,0,2018,272,10
Sat 29th Sep 2018,11 - 12pm,16.2,0,2018,272,11
Sat 29th Sep 2018,12 - 1pm,17.1,0,2018,272,12
Sat 29th Sep 2018,1 - 2pm,17.7,0,2018,272,13
Sat 29th Sep 2018,2 - 3pm,18.3,0,2018,272,14
Sat 29th Sep 2018,3 - 4pm,16.3,0,2018,272,15
Sat 29th Sep 2018,4 - 5pm,14.8,0,2018,272,16
Sat 29th Sep 2018,5 - 6pm,13.7,0,2018,272,17
Sat 29th Sep 2018,6 - 7pm,11.4,0,2018,272,18
Sat 29th Sep 2018,7 - 8pm,9.2,0,2018,272,19
Sat 29th Sep 2018,8 - 9pm,7.8,0,2018,272,20
Sat 29th Sep 2018,9 - 10pm,7.1,0,2018,272,21
Sat 29th Sep 2018,10 - 11pm,6.1,0,2018,272,22
Sat 29th Sep 2018,11 - 12am,5.2,0,2018,272,23
Sun 30th Sep 2018,12 - 1am,4.4,0,2018,273,0
Sun 30th Sep 2018,1 - 2am,-,-,2018,273,1
Sun 30th Sep 2018,2 - 3am,-,-,2018,273,2
Sun 30th Sep 2018,3 - 4am,3.5,0,2018,273,3
Sun 30th Sep 2018,4 - 5am,2,0,2018,273,4
Sun 30th Sep 2018,5 - 6am,1.6,0,2018,273,5
Sun 30th Sep 2018,6 - 7am,1.3,0,2018,273,6
Sun 30th Sep 2018,7 - 8am,2.1,0,2018,273,7
Sun 30th Sep 2018,8 - 9am,5.6,0,2018,273,8
Sun 30th Sep 2018,9 - 10am,9.1,0,2018,273,9
Sun 30th Sep 2018,10 - 11am,12.1,0,2018,273,10
Sun 30th Sep 2018,11 - 12pm,15.6,0,2018,273,11
Sun 30th Sep 2018,12 - 1pm,17.4,0,2018,273,12
Sun 30th Sep 2018,1 - 2pm,18.7,0,2018,273,13
Sun 30th Sep 2018,2 - 3pm,19.7,0,2018,273,14
Sun 30th Sep 2018,3 - 4pm,19.2,0,2018,273,15
Sun 30th Sep 2018,4 - 5pm,19.1,0,2018,273,16
Sun 30th Sep 2018,5 - 6pm,17.7,0,2018,273,17
Sun 30th Sep 2018,6 - 7pm,14.8,0,2018,273,18
Sun 30th Sep 2018,7 - 8pm,12.3,0,2018,273,19
Sun 30th Sep 2018,8 - 9pm,9.8,0,2018,273,20
Sun 30th Sep 2018,9 - 10pm,9.1,0,2018,273,21
Sun 30th Sep 2018,10 - 11pm,7.7,0,2018,273,22
Sun 30th Sep 2018,11 - 12am,6.6,0,2018,273,23
Mon 1st Oct 2018,12 - 1am,6,0,2018,274,0
Mon 1st Oct 2018,1 - 2am,5.1,0,2018,274,1
Mon 1st Oct 2018,2 - 3am,4.4,0,2018,274,2
Mon 1st Oct 2018,3 - 4am,4,0,2018,274,3
Mon 1st Oct 2018,4 - 5am,3.7,0,2018,274,4
Mon 1st Oct 2018,5 - 6am,3.1,0,2018,274,5
Mon 1st Oct 2018,6 - 7am,2.8,0,2018,274,6
Mon 1st Oct 2018,7 - 8am,3.4,0,2018,274,7
Mon 1st Oct 2018,8 - 9am,8.4,0,2018,274,8
Mon 1st Oct 2018,9 - 10am,12.1,0,2018,274,9
Mon 1st Oct 2018,10 - 11am,15.3,0,2018,274,10
Mon 1st Oct 2018,11 - 12pm,18.2,0,2018,274,11
Mon 1st Oct 2018,12 - 1pm,19.6,0,2018,274,12
Mon 1st Oct 2018,1 - 2pm,19.7,0,2018,274,13
Mon 1st Oct 2018,2 - 3pm,19.6,0,2018,274,14
Mon 1st Oct 2018,3 - 4pm,20.2,0,2018,274,15
Mon 1st Oct 2018,4 - 5pm,18.9,0,2018,274,16
Mon 1st Oct 2018,5 - 6pm,17.7,0,2018,274,17
Mon 1st Oct 2018,6 - 7pm,16.8,0,2018,274,18
Mon 1st Oct 2018,7 - 8pm,15.8,0,2018,274,19
Mon 1st Oct 2018,8 - 9pm,15.1,0,2018,274,20
Mon 1st Oct 2018,9 - 10pm,14.2,0,2018,274,21
Mon 1st Oct 2018,10 - 11pm,13.3,0,2018,274,22
Mon 1st Oct 2018,11 - 12am,12.7,0,2018,274,23
Tue 2nd Oct 2018,12 - 1am,13.5,0,2018,275,0
Tue 2nd Oct 2018,1 - 2am,13.8,0,2018,275,1
Tue 2nd Oct 2018,2 - 3am,13,0,2018,275,2
Tue 2nd Oct 2018,3 - 4am,12,0,2018,275,3
Tue 2nd Oct 2018,4 - 5am,11.3,0,2018,275,4
Tue 2nd Oct 2018,5 - 6am,10.1,0,2018,275,5
Tue 2nd Oct 2018,6 - 7am,9,0,2018,275,6
Tue 2nd Oct 2018,7 - 8am,8.9,0,2018,275,7
Tue 2nd Oct 2018,8 - 9am,11,0,2018,275,8
Tue 2nd Oct 2018,9 - 10am,14.5,0,2018,275,9
Tue 2nd Oct 2018,10 - 11am,16.2,0,2018,275,10
Tue 2nd Oct 2018,11 - 12pm,18.1,0,2018,275,11
Tue 2nd Oct 2018,12 - 1pm,19.7,0,2018,275,12
Tue 2nd Oct 2018,1 - 2pm,20.2,0,2018,275,13
Tue 2nd Oct 2018,2 - 3pm,20.7,0,2018,275,14
Tue 2nd Oct 2018,3 - 4pm,20.7,0,2018,275,15
Tue 2nd Oct 2018,4 - 5pm,20.6,0,2018,275,16
Tue 2nd Oct 2018,5 - 6pm,19.9,0,2018,275,17
Tue 2nd Oct 2018,6 - 7pm,18.8,0,2018,275,18
Tue 2nd Oct 2018,7 - 8pm,16.2,0,2018,275,19
Tue 2nd Oct 2018,8 - 9pm,13.8,0,2018,275,20
Tue 2nd Oct 2018,9 - 10pm,12,0,2018,275,21
Tue 2nd Oct 2018,10 - 11pm,11.5,0,2018,275,22
Tue 2nd Oct 2018,11 - 12am,9.6,0,2018,275,23
Wed 3rd Oct 2018,12 - 1am,8.9,0,2018,276,0
Wed 3rd Oct 2018,1 - 2am,8.2,0,2018,276,1
Wed 3rd Oct 2018,2 - 3am,8.1,0,2018,276,2
Wed 3rd Oct 2018,3 - 4am,8,0,2018,276,3
Wed 3rd Oct 2018,4 - 5am,7.3,0,2018,276,4
Wed 3rd Oct 2018,5 - 6am,6.6,0,2018,276,5
Wed 3rd Oct 2018,6 - 7am,5.5,0,2018,276,6
Wed 3rd Oct 2018,7 - 8am,6,0,2018,276,7
Wed 3rd Oct 2018,8 - 9am,9.2,0,2018,276,8
Wed 3rd Oct 2018,9 - 10am,12.1,0,2018,276,9
Wed 3rd Oct 2018,10 - 11am,14.2,0,2018,276,10
Wed 3rd Oct 2018,11 - 12pm,16.1,0,2018,276,11
Wed 3rd Oct 2018,12 - 1pm,17.3,0,2018,276,12
Wed 3rd Oct 2018,1 - 2pm,18.9,0,2018,276,13
Wed 3rd Oct 2018,2 - 3pm,19,0,2018,276,14
Wed 3rd Oct 2018,3 - 4pm,18.6,0,2018,276,15
Wed 3rd Oct 2018,4 - 5pm,17.8,0,2018,276,16
Wed 3rd Oct 2018,5 - 6pm,16.5,0,2018,276,17
Wed 3rd Oct 2018,6 - 7pm,14.4,0,2018,276,18
Wed 3rd Oct 2018,7 - 8pm,13,0,2018,276,19
Wed 3rd Oct 2018,8 - 9pm,12.2,0,2018,276,20
Wed 3rd Oct 2018,9 - 10pm,10.8,0,2018,276,21
Wed 3rd Oct 2018,10 - 11pm,10.1,0,2018,276,22
Wed 3rd Oct 2018,11 - 12am,9.1,0,2018,276,23
Thu 4th Oct 2018,12 - 1am,8.1,0,2018,277,0
Thu 4th Oct 2018,1 - 2am,7.5,0,2018,277,1
Thu 4th Oct 2018,2 - 3am,6.2,0,2018,277,2
Thu 4th Oct 2018,3 - 4am,6.3,0,2018,277,3
Thu 4th Oct 2018,4 - 5am,7.4,0,2018,277,4
Thu 4th Oct 2018,5 - 6am,7.1,0.1,2018,277,5
Thu 4th Oct 2018,6 - 7am,6.6,0,2018,277,6
Thu 4th Oct 2018,7 - 8am,6.7,0,2018,277,7
Thu 4th Oct 2018,8 - 9am,8.7,0,2018,277,8
Thu 4th Oct 2018,9 - 10am,11.5,0,2018,277,9
Thu 4th Oct 2018,10 - 11am,13.1,0,2018,277,10
Thu 4th Oct 2018,11 - 12pm,15.3,0,2018,277,11
Thu 4th Oct 2018,12 - 1pm,17.8,0,2018,277,12
Thu 4th Oct 2018,1 - 2pm,19.9,0,2018,277,13
Thu 4th Oct 2018,2 - 3pm,21.3,0,2018,277,14
Thu 4th Oct 2018,3 - 4pm,19,0,2018,277,15
Thu 4th Oct 2018,4 - 5pm,18,0,2018,277,16
Thu 4th Oct 2018,5 - 6pm,17.1,0,2018,277,17
Thu 4th Oct 2018,6 - 7pm,15.9,0,2018,277,18
Thu 4th Oct 2018,7 - 8pm,14.6,0,2018,277,19
Thu 4th Oct 2018,8 - 9pm,13.6,0,2018,277,20
Thu 4th Oct 2018,9 - 10pm,12.2,0,2018,277,21
Thu 4th Oct 2018,10 - 11pm,10.5,0,2018,277,22
Thu 4th Oct 2018,11 - 12am,9.4,0,2018,277,23
Fri 5th Oct 2018,12 - 1am,8.1,0,2018,278,0
Fri 5th Oct 2018,1 - 2am,7,0,2018,278,1
Fri 5th Oct 2018,2 - 3am,6,0,2018,278,2
Fri 5th Oct 2018,3 - 4am,5.2,0,2018,278,3
Fri 5th Oct 2018,4 - 5am,4.9,0,2018,278,4
Fri 5th Oct 2018,5 - 6am,4.1,0,2018,278,5
Fri 5th Oct 2018,6 - 7am,3.7,0,2018,278,6
Fri 5th Oct 2018,7 - 8am,4.9,0,2018,278,7
Fri 5th Oct 2018,8 - 9am,8.6,0,2018,278,8
Fri 5th Oct 2018,9 - 10am,12,0,2018,278,9
Fri 5th Oct 2018,10 - 11am,14.6,0,2018,278,10
Fri 5th Oct 2018,11 - 12pm,16.9,0,2018,278,11
Fri 5th Oct 2018,12 - 1pm,18.3,0,2018,278,12
Fri 5th Oct 2018,1 - 2pm,19.6,0,2018,278,13
Fri 5th Oct 2018,2 - 3pm,20.7,0,2018,278,14
Fri 5th Oct 2018,3 - 4pm,21.1,0,2018,278,15
Fri 5th Oct 2018,4 - 5pm,18.9,0,2018,278,16
Fri 5th Oct 2018,5 - 6pm,17.5,0,2018,278,17
Fri 5th Oct 2018,6 - 7pm,15.6,0,2018,278,18
Fri 5th Oct 2018,7 - 8pm,14,0,2018,278,19
Fri 5th Oct 2018,8 - 9pm,13.5,0,2018,278,20
Fri 5th Oct 2018,9 - 10pm,12.9,0,2018,278,21
Fri 5th Oct 2018,10 - 11pm,12.5,0,2018,278,22
Fri 5th Oct 2018,11 - 12am,12.9,0,2018,278,23
Sat 6th Oct 2018,12 - 1am,13,0,2018,279,0
Sat 6th Oct 2018,1 - 2am,13,0,2018,279,1
Sat 6th Oct 2018,2 - 3am,12.8,0,2018,279,2
Sat 6th Oct 2018,3 - 4am,12.6,0,2018,279,3
Sat 6th Oct 2018,4 - 5am,12.4,0,2018,279,4
Sat 6th Oct 2018,5 - 6am,12.1,0,2018,279,5
Sat 6th Oct 2018,6 - 7am,11.9,0,2018,279,6
Sat 6th Oct 2018,7 - 8am,11.9,0,2018,279,7
Sat 6th Oct 2018,8 - 9am,12.5,0,2018,279,8
Sat 6th Oct 2018,9 - 10am,13.5,0,2018,279,9
Sat 6th Oct 2018,10 - 11am,14.1,0,2018,279,10
Sat 6th Oct 2018,11 - 12pm,15.2,0,2018,279,11
Sat 6th Oct 2018,12 - 1pm,14.9,0,2018,279,12
Sat 6th Oct 2018,1 - 2pm,14.5,0,2018,279,13
Sat 6th Oct 2018,2 - 3pm,14.2,0,2018,279,14
Sat 6th Oct 2018,3 - 4pm,14.1,0,2018,279,15
Sat 6th Oct 2018,4 - 5pm,14.7,0,2018,279,16
Sat 6th Oct 2018,5 - 6pm,14.7,0,2018,279,17
Sat 6th Oct 2018,6 - 7pm,13.1,0,2018,279,18
Sat 6th Oct 2018,7 - 8pm,11.6,0,2018,279,19
Sat 6th Oct 2018,8 - 9pm,9,0,2018,279,20
Sat 6th Oct 2018,9 - 10pm,8.8,0,2018,279,21
Sat 6th Oct 2018,10 - 11pm,8.8,0,2018,279,22
Sat 6th Oct 2018,11 - 12am,8.1,0,2018,279,23
Sun 7th Oct 2018,12 - 1am,7.8,0,2018,280,0
Sun 7th Oct 2018,1 - 2am,7.5,0,2018,280,1
Sun 7th Oct 2018,2 - 3am,8.2,0,2018,280,2
Sun 7th Oct 2018,3 - 4am,8,0,2018,280,3
Sun 7th Oct 2018,4 - 5am,7.5,0,2018,280,4
Sun 7th Oct 2018,5 - 6am,7.9,0,2018,280,5
Sun 7th Oct 2018,6 - 7am,8.3,0,2018,280,6
Sun 7th Oct 2018,7 - 8am,8.9,0,2018,280,7
Sun 7th Oct 2018,8 - 9am,10,0,2018,280,8
Sun 7th Oct 2018,9 - 10am,11.5,0,2018,280,9
Sun 7th Oct 2018,10 - 11am,12.8,0,2018,280,10
Sun 7th Oct 2018,11 - 12pm,14,0,2018,280,11
Sun 7th Oct 2018,12 - 1pm,14.6,0,2018,280,12
Sun 7th Oct 2018,1 - 2pm,15.8,0,2018,280,13
Sun 7th Oct 2018,2 - 3pm,16.8,0,2018,280,14
Sun 7th Oct 2018,3 - 4pm,19.9,0,2018,280,15
Sun 7th Oct 2018,4 - 5pm,19.3,0,2018,280,16
Sun 7th Oct 2018,5 - 6pm,17.2,0,2018,280,17
Sun 7th Oct 2018,6 - 7pm,14.9,0,2018,280,18
Sun 7th Oct 2018,7 - 8pm,13.3,0,2018,280,19
Sun 7th Oct 2018,8 - 9pm,12.2,0,2018,280,20
Sun 7th Oct 2018,9 - 10pm,10.7,0,2018,280,21
Sun 7th Oct 2018,10 - 11pm,10.5,0,2018,280,22
Sun 7th Oct 2018,11 - 12am,10.7,0,2018,280,23
Mon 8th Oct 2018,12 - 1am,10.3,0,2018,281,0
Mon 8th Oct 2018,1 - 2am,11.2,0,2018,281,1
Mon 8th Oct 2018,2 - 3am,10.7,0,2018,281,2
Mon 8th Oct 2018,3 - 4am,8.3,0,2018,281,3
Mon 8th Oct 2018,4 - 5am,6.4,0,2018,281,4
Mon 8th Oct 2018,5 - 6am,4.9,0,2018,281,5
Mon 8th Oct 2018,6 - 7am,4.2,0,2018,281,6
Mon 8th Oct 2018,7 - 8am,5.2,0,2018,281,7
Mon 8th Oct 2018,8 - 9am,7.6,0,2018,281,8
Mon 8th Oct 2018,9 - 10am,11.5,0,2018,281,9
Mon 8th Oct 2018,10 - 11am,13.7,0,2018,281,10
Mon 8th Oct 2018,11 - 12pm,15.6,0,2018,281,11
Mon 8th Oct 2018,12 - 1pm,16.6,0,2018,281,12
Mon 8th Oct 2018,1 - 2pm,17.4,0,2018,281,13
Mon 8th Oct 2018,2 - 3pm,18.2,0,2018,281,14
Mon 8th Oct 2018,3 - 4pm,17.8,0,2018,281,15
Mon 8th Oct 2018,4 - 5pm,17,0,2018,281,16
Mon 8th Oct 2018,5 - 6pm,15.2,0,2018,281,17
Mon 8th Oct 2018,6 - 7pm,13.7,0,2018,281,18
Mon 8th Oct 2018,7 - 8pm,12.8,0,2018,281,19
Mon 8th Oct 2018,8 - 9pm,11.5,0,2018,281,20
Mon 8th Oct 2018,9 - 10pm,11.3,0,2018,281,21
Mon 8th Oct 2018,10 - 11pm,10.2,0,2018,281,22
Mon 8th Oct 2018,11 - 12am,9.3,0,2018,281,23
Tue 9th Oct 2018,12 - 1am,7.6,0,2018,282,0
Tue 9th Oct 2018,1 - 2am,6.8,0,2018,282,1
Tue 9th Oct 2018,2 - 3am,5.9,0,2018,282,2
Tue 9th Oct 2018,3 - 4am,5.2,0,2018,282,3
Tue 9th Oct 2018,4 - 5am,5.3,0,2018,282,4
Tue 9th Oct 2018,5 - 6am,6.2,0,2018,282,5
Tue 9th Oct 2018,6 - 7am,6.3,0,2018,282,6
Tue 9th Oct 2018,7 - 8am,7.6,0,2018,282,7
Tue 9th Oct 2018,8 - 9am,10.2,0,2018,282,8
Tue 9th Oct 2018,9 - 10am,12.3,0,2018,282,9
Tue 9th Oct 2018,10 - 11am,14.2,0,2018,282,10
Tue 9th Oct 2018,11 - 12pm,16.8,0,2018,282,11
Tue 9th Oct 2018,12 - 1pm,18.6,0,2018,282,12
Tue 9th Oct 2018,1 - 2pm,19.3,0,2018,282,13
Tue 9th Oct 2018,2 - 3pm,19.2,0,2018,282,14
Tue 9th Oct 2018,3 - 4pm,19.2,0,2018,282,15
Tue 9th Oct 2018,4 - 5pm,18.5,0,2018,282,16
Tue 9th Oct 2018,5 - 6pm,17.1,0,2018,282,17
Tue 9th Oct 2018,6 - 7pm,14.9,0,2018,282,18
Tue 9th Oct 2018,7 - 8pm,12.9,0,2018,282,19
Tue 9th Oct 2018,8 - 9pm,12.8,0,2018,282,20
Tue 9th Oct 2018,9 - 10pm,11.6,0,2018,282,21
Tue 9th Oct 2018,10 - 11pm,11,0,2018,282,22
Tue 9th Oct 2018,11 - 12am,11,0,2018,282,23
Wed 10th Oct 2018,12 - 1am,10,0,2018,283,0
Wed 10th Oct 2018,1 - 2am,7.9,0,2018,283,1
Wed 10th Oct 2018,2 - 3am,6.7,0,2018,283,2
Wed 10th Oct 2018,3 - 4am,5.8,0,2018,283,3
Wed 10th Oct 2018,4 - 5am,5.2,0,2018,283,4
Wed 10th Oct 2018,5 - 6am,4.2,0,2018,283,5
Wed 10th Oct 2018,6 - 7am,4.8,0,2018,283,6
Wed 10th Oct 2018,7 - 8am,5.7,0,2018,283,7
Wed 10th Oct 2018,8 - 9am,8,0,2018,283,8
Wed 10th Oct 2018,9 - 10am,11.4,0,2018,283,9
Wed 10th Oct 2018,10 - 11am,15.5,0,2018,283,10
Wed 10th Oct 2018,11 - 12pm,17.9,0,2018,283,11
Wed 10th Oct 2018,12 - 1pm,19.6,0,2018,283,12
Wed 10th Oct 2018,1 - 2pm,20.3,0,2018,283,13
Wed 10th Oct 2018,2 - 3pm,21.2,0,2018,283,14
Wed 10th Oct 2018,3 - 4pm,21.2,0,2018,283,15
Wed 10th Oct 2018,4 - 5pm,21,0,2018,283,16
Wed 10th Oct 2018,5 - 6pm,19.8,0,2018,283,17
Wed 10th Oct 2018,6 - 7pm,17.5,0,2018,283,18
Wed 10th Oct 2018,7 - 8pm,14.8,0,2018,283,19
Wed 10th Oct 2018,8 - 9pm,11.9,0,2018,283,20
Wed 10th Oct 2018,9 - 10pm,10.5,0,2018,283,21
Wed 10th Oct 2018,10 - 11pm,8.2,0,2018,283,22
Wed 10th Oct 2018,11 - 12am,6.9,0,2018,283,23
Thu 11th Oct 2018,12 - 1am,6,0,2018,284,0
Thu 11th Oct 2018,1 - 2am,5.5,0,2018,284,1
Thu 11th Oct 2018,2 - 3am,5.9,0,2018,284,2
Thu 11th Oct 2018,3 - 4am,5.3,0,2018,284,3
Thu 11th Oct 2018,4 - 5am,5.1,0,2018,284,4
Thu 11th Oct 2018,5 - 6am,4.9,0,2018,284,5
Thu 11th Oct 2018,6 - 7am,4.5,0,2018,284,6
Thu 11th Oct 2018,7 - 8am,6.4,0,2018,284,7
Thu 11th Oct 2018,8 - 9am,9.8,0,2018,284,8
Thu 11th Oct 2018,9 - 10am,12.4,0,2018,284,9
Thu 11th Oct 2018,10 - 11am,15.3,0,2018,284,10
Thu 11th Oct 2018,11 - 12pm,17.5,0,2018,284,11
Thu 11th Oct 2018,12 - 1pm,19.2,0,2018,284,12
Thu 11th Oct 2018,1 - 2pm,20.1,0,2018,284,13
Thu 11th Oct 2018,2 - 3pm,18.4,0,2018,284,14
Thu 11th Oct 2018,3 - 4pm,16.9,0,2018,284,15
Thu 11th Oct 2018,4 - 5pm,18.1,0,2018,284,16
