year,month,day,hour,mean.ta,mean.rh,radiation.MJ.m2,rainTotal.mm,mean.wind.speed.m.s,mean.solar.rad.w.m2
2015,1,21,13,16.9,77,1.22,0.2,5.6,338.8888889
2015,1,21,14,15.8,80,0.8,0,6.5,222.2222222
2015,1,21,15,16.3,78,1.42,0,5.8,394.4444444
2015,1,21,16,17.3,69,1.83,0,5.5,508.3333333
2015,1,21,17,18.2,62,1.72,0,6,477.7777778
2015,1,21,18,18,60,1.53,0,5.6,425
2015,1,21,19,16.9,62,0.53,0,5.1,147.2222222
2015,1,21,20,15.3,70,0.08,0,3.7,22.22222222
2015,1,21,21,14.6,76,0,0,3.7,0
2015,1,21,22,13.6,79,0,0,1.6,0
2015,1,21,23,12.3,83,0,0,1.6,0
2015,1,22,0,11.7,83,0,0,2.4,0
2015,1,22,1,11.1,84,0,0,3.7,0
2015,1,22,2,9.8,88,0,0,1.5,0
2015,1,22,3,8.1,91,0,0,0.8,0
2015,1,22,4,6.6,94,0,0,0.7,0
2015,1,22,5,5.6,96,0,0,1.2,0
2015,1,22,6,5.8,98,0.06,0,1,16.66666667
2015,1,22,7,7.1,100,0.4,0,0.7,111.1111111
2015,1,22,8,11.4,96,1.62,0,0.9,450
2015,1,22,9,14.6,69,1.34,0,1.6,372.2222222
2015,1,22,10,15.8,58,1.51,0,1.1,419.4444444
2015,1,22,11,17.6,50,2.99,0,2.7,830.5555556
2015,1,22,12,18,50,2.84,0,4.4,788.8888889
2015,1,22,13,18.9,47,3.85,0,5.4,1069.444444
2015,1,22,14,19,47,3.24,0,5,900
2015,1,22,15,20.2,43,3.25,0,3.1,902.7777778
2015,1,22,16,20.3,44,2.67,0,2.9,741.6666667
2015,1,22,17,21,43,2.4,0,3.5,666.6666667
2015,1,22,18,19.4,49,1.5,0,4.4,416.6666667
2015,1,22,19,17.8,55,0.75,0,4.4,208.3333333
2015,1,22,20,15.4,64,0.13,0,3.2,36.11111111
2015,1,22,21,12.6,75,0,0,2.8,0
2015,1,22,22,11.4,82,0,0,2.4,0
2015,1,22,23,10.6,85,0,0,2.5,0
2015,1,23,0,9.2,88,0,0,1.7,0
2015,1,23,1,8.3,92,0,0,1.9,0
2015,1,23,2,7.7,94,0,0,1.7,0
2015,1,23,3,6.3,96,0,0,1.2,0
2015,1,23,4,5.7,98,0,0,1.1,0
2015,1,23,5,5.3,100,0,0,1.6,0
2015,1,23,6,5.6,100,0.06,0,1.5,16.66666667
2015,1,23,7,7.4,100,0.74,0,1.3,205.5555556
2015,1,23,8,11.3,98,1.55,0,1.6,430.5555556
2015,1,23,9,14.6,79,2.26,0,1.5,627.7777778
2015,1,23,10,17.7,62,2.91,0,1.5,808.3333333
2015,1,23,11,20.5,43,3.42,0,1.9,950
2015,1,23,12,23,36,3.75,0,2.8,1041.666667
2015,1,23,13,24.6,31,3.84,0,3.6,1066.666667
2015,1,23,14,26.1,25,3.73,0,3.6,1036.111111
2015,1,23,15,26.3,28,3.42,0,2.8,950
2015,1,23,16,26.6,24,2.93,0,3.2,813.8888889
2015,1,23,17,26.4,28,2.25,0,2.8,625
2015,1,23,18,24.6,37,1.49,0,3.4,413.8888889
2015,1,23,19,22.7,43,0.74,0,3.5,205.5555556
2015,1,23,20,19.8,51,0.12,0,2.1,33.33333333
2015,1,23,21,16,64,0,0,1.3,0
2015,1,23,22,14.4,67,0,0,1.9,0
2015,1,23,23,13,74,0,0,1.2,0
2015,1,24,0,10.9,82,0,0,2,0
2015,1,24,1,10.9,82,0,0,2.5,0
2015,1,24,2,9.7,85,0,0,1.6,0
2015,1,24,3,8.5,89,0,0,1.4,0
2015,1,24,4,7.9,92,0,0,1.7,0
2015,1,24,5,7.1,93,0,0,1.7,0
2015,1,24,6,6.8,96,0.04,0,1.3,11.11111111
2015,1,24,7,8.5,98,0.66,0,0.7,183.3333333
2015,1,24,8,14,80,1.54,0,1.9,427.7777778
2015,1,24,9,18.3,57,2.29,0,1.6,636.1111111
2015,1,24,10,21.4,43,2.93,0,1.6,813.8888889
2015,1,24,11,24.1,36,3.39,0,2,941.6666667
2015,1,24,12,26.4,24,3.75,0,2,1041.666667
2015,1,24,13,27.7,25,3.83,0,2,1063.888889
2015,1,24,14,28.7,26,3.7,0,2.3,1027.777778
2015,1,24,15,29.5,24,3.39,0,2.1,941.6666667
2015,1,24,16,30.2,20,2.91,0,2.5,808.3333333
2015,1,24,17,28.8,29,2.23,0,5.4,619.4444444
2015,1,24,18,27.2,32,1.46,0,5,405.5555556
2015,1,24,19,25.4,37,0.71,0,3.2,197.2222222
2015,1,24,20,22,48,0.11,0,1.9,30.55555556
2015,1,24,21,17.9,66,0,0,0.7,0
2015,1,24,22,15.1,75,0,0,1.6,0
2015,1,24,23,14.6,74,0,0,2.2,0
2015,1,25,0,13,80,0,0,1.6,0
2015,1,25,1,12,84,0,0,1.1,0
2015,1,25,2,10.8,89,0,0,1.3,0
2015,1,25,3,9.9,92,0,0,1.1,0
2015,1,25,4,9.2,93,0,0,1.1,0
2015,1,25,5,8.7,95,0,0,1.3,0
2015,1,25,6,8.4,97,0.05,0,1.3,13.88888889
2015,1,25,7,11.4,98,0.7,0,0.9,194.4444444
2015,1,25,8,15.6,79,1.47,0,1.1,408.3333333
2015,1,25,9,19.6,63,2.2,0,2,611.1111111
2015,1,25,10,22.7,50,2.85,0,2.3,791.6666667
2015,1,25,11,25.2,39,3.35,0,3,930.5555556
2015,1,25,12,27,29,3.68,0,3.2,1022.222222
2015,1,25,13,28.6,22,3.81,0,3,1058.333333
2015,1,25,14,29.3,20,3.71,0,3.3,1030.555556
2015,1,25,15,30.1,16,3.41,0,3.8,947.2222222
2015,1,25,16,29.9,15,2.92,0,3.8,811.1111111
2015,1,25,17,28.8,19,2.25,0,5.1,625
2015,1,25,18,27,21,1.51,0,5.4,419.4444444
2015,1,25,19,24.4,27,0.75,0,5.2,208.3333333
2015,1,25,20,20.4,43,0.11,0,4.4,30.55555556
2015,1,25,21,17.5,58,0,0,3,0
2015,1,25,22,16.3,71,0,0,3.5,0
2015,1,25,23,15.7,76,0,0,3.7,0
2015,1,26,0,15,79,0,0,3.3,0
2015,1,26,1,14.9,79,0,0,4.2,0
2015,1,26,2,14.6,79,0,0,3.7,0
2015,1,26,3,14.4,80,0,0,3.1,0
2015,1,26,4,13.7,81,0,0,2.5,0
2015,1,26,5,12,86,0,0,2.2,0
2015,1,26,6,11.9,88,0.05,0,2.3,13.88888889
2015,1,26,7,13.9,80,0.67,0,2.5,186.1111111
2015,1,26,8,16.7,65,1.51,0,3.1,419.4444444
2015,1,26,9,18.5,57,2.13,0,3.5,591.6666667
2015,1,26,10,20.8,49,2.87,0,3.2,797.2222222
2015,1,26,11,23.2,42,3.36,0,3.5,933.3333333
2015,1,26,12,25,38,3.68,0,3.8,1022.222222
2015,1,26,13,26.6,30,3.8,0,3.7,1055.555556
2015,1,26,14,27.6,25,3.7,0,4.1,1027.777778
2015,1,26,15,28.5,22,3.36,0,3.8,933.3333333
2015,1,26,16,28.7,25,2.83,0,3.9,786.1111111
2015,1,26,17,28,31,2.18,0,4.3,605.5555556
2015,1,26,18,26.7,35,1.43,0,3.8,397.2222222
2015,1,26,19,25,42,0.68,0,3,188.8888889
2015,1,26,20,22.6,49,0.1,0,2.5,27.77777778
2015,1,26,21,19.1,62,0,0,1.9,0
2015,1,26,22,17,72,0,0,2.1,0
2015,1,26,23,15.4,78,0,0,1.7,0
2015,1,27,0,15.5,76,0,0,2.5,0
2015,1,27,1,16,74,0,0,3.1,0
2015,1,27,2,15,79,0,0,2.6,0
2015,1,27,3,13.8,85,0,0,2.4,0
2015,1,27,4,13.6,86,0,0,2.5,0
2015,1,27,5,13.6,86,0,0,3.1,0
2015,1,27,6,14.2,83,0.05,0,3.1,13.88888889
2015,1,27,7,15.7,77,0.62,0,3,172.2222222
2015,1,27,8,17.9,66,1.46,0,3.6,405.5555556
2015,1,27,9,19.6,57,1.75,0,3.8,486.1111111
2015,1,27,10,20.4,55,2,0,4.9,555.5555556
2015,1,27,11,22.6,47,3,0,4.4,833.3333333
2015,1,27,12,24.5,41,3.47,0,3.7,963.8888889
2015,1,27,13,25.4,38,3.69,0,4,1025
2015,1,27,14,26.1,37,3.51,0,4.4,975
2015,1,27,15,26.1,39,2.42,0,4.6,672.2222222
2015,1,27,16,24.2,48,1.65,0,6.7,458.3333333
2015,1,27,17,22.9,53,1.11,0,6.1,308.3333333
2015,1,27,18,22.4,56,0.75,0,5.5,208.3333333
2015,1,27,19,20.8,64,0.32,0,5.7,88.88888889
2015,1,27,20,19.3,72,0.04,0,3.9,11.11111111
2015,1,27,21,18.6,77,0,0,3.2,0
2015,1,27,22,18.4,81,0,0,2.8,0
2015,1,27,23,17.9,85,0,0,2.4,0
2015,1,28,0,17.1,92,0,0,2.4,0
2015,1,28,1,17.2,95,0,0,2,0
2015,1,28,2,17.2,97,0,0.2,1.4,0
2015,1,28,3,17.1,99,0,0,1.9,0
2015,1,28,4,17.1,98,0,0,2.8,0
2015,1,28,5,16.8,98,0,0.1,2.6,0
2015,1,28,6,16.8,100,0.04,0.2,1.6,11.11111111
2015,1,28,7,17.3,100,0.35,0,1.9,97.22222222
2015,1,28,8,19,94,0.87,0,2.6,241.6666667
2015,1,28,9,20.3,79,1.41,0,2.9,391.6666667
2015,1,28,10,22,67,1.67,0,2.8,463.8888889
2015,1,28,11,23.9,55,1.64,0,2.5,455.5555556
2015,1,28,12,24,54,1.22,0,3.8,338.8888889
2015,1,28,13,25.5,50,3.07,0,5.4,852.7777778
2015,1,28,14,25.6,49,2.42,0,5.8,672.2222222
2015,1,28,15,24.4,54,1.29,0,5.8,358.3333333
2015,1,28,16,23.6,58,1.18,0,5.2,327.7777778
2015,1,28,17,23.3,60,0.94,0,4.7,261.1111111
2015,1,28,18,23.6,57,0.99,0,5,275
2015,1,28,19,22.8,58,0.55,0,4.7,152.7777778
2015,1,28,20,20.9,66,0.07,0,4.2,19.44444444
2015,1,28,21,19.1,76,0,0,3,0
2015,1,28,22,18.4,81,0,0,3,0
2015,1,28,23,19.2,78,0,0,2.4,0
2015,1,29,0,19.2,79,0,0,2.9,0
2015,1,29,1,18.9,81,0,0,2.3,0
2015,1,29,2,18.2,82,0,0,1.6,0
2015,1,29,3,16.6,89,0,0,2.2,0
2015,1,29,4,15.5,92,0,0,1.6,0
2015,1,29,5,15.6,96,0,0,1.2,0
2015,1,29,6,16,95,0.05,0,1.2,13.88888889
2015,1,29,7,17.3,89,0.3,0,1.8,83.33333333
2015,1,29,8,19.2,76,0.5,0,2.9,138.8888889
2015,1,29,9,20.3,68,1.09,0,3.4,302.7777778
2015,1,29,10,22.3,60,1.98,0,3.2,550
2015,1,29,11,24,51,3.07,0,2.6,852.7777778
2015,1,29,12,24.9,48,1.99,0,2.2,552.7777778
2015,1,29,13,24.9,48,1.58,0,3,438.8888889
2015,1,29,14,24.4,54,2.32,0,5.7,644.4444444
2015,1,29,15,23.9,56,2.21,0,6.4,613.8888889
2015,1,29,16,24.7,54,1.88,0,4.8,522.2222222
2015,1,29,17,23.1,61,1.35,0,6.2,375
2015,1,29,18,21.2,68,0.74,0,6,205.5555556
2015,1,29,19,20.6,73,0.48,0,5.1,133.3333333
2015,1,29,20,19,82,0.07,0,4.4,19.44444444
2015,1,29,21,18.5,87,0,0,3.7,0
2015,1,29,22,18.2,86,0,0,3.7,0
2015,1,29,23,17.9,82,0,0,2.9,0
2015,1,30,0,17.4,83,0,0,2.5,0
2015,1,30,1,15.9,88,0,0,1.9,0
2015,1,30,2,14.8,92,0,0,1.7,0
2015,1,30,3,13.5,93,0,0,1.1,0
2015,1,30,4,13.5,96,0,0,2.2,0
2015,1,30,5,13.8,98,0,0,2.2,0
2015,1,30,6,14,98,0.08,0,2.3,22.22222222
2015,1,30,7,15,97,0.37,0,2.1,102.7777778
2015,1,30,8,16.7,88,0.48,0,1.4,133.3333333
2015,1,30,9,18.1,80,0.65,0,1.5,180.5555556
2015,1,30,10,19.2,74,0.99,0,2.9,275
2015,1,30,11,21.3,63,2.01,0,3.5,558.3333333
2015,1,30,12,21.2,61,1.66,0,4.4,461.1111111
2015,1,30,13,22,55,2.15,0,5,597.2222222
2015,1,30,14,22.1,52,2.37,0,5,658.3333333
2015,1,30,15,23.4,47,3.01,0,5,836.1111111
2015,1,30,16,21.6,59,1.57,0,6.8,436.1111111
2015,1,30,17,19.8,66,0.97,0,6.3,269.4444444
2015,1,30,18,19.6,67,1.07,0,6,297.2222222
2015,1,30,19,18.7,70,0.34,0,4.9,94.44444444
2015,1,30,20,17.9,73,0.04,0,4.1,11.11111111
2015,1,30,21,17.3,77,0,0,3.5,0
2015,1,30,22,17.1,80,0,0,2.9,0
2015,1,30,23,16.5,88,0,0,3.3,0
2015,1,31,0,16.5,88,0,0,3,0
2015,1,31,1,16.6,88,0,0,2.4,0
2015,1,31,2,16.6,90,0,0,2,0
2015,1,31,3,16.5,92,0,0,1.5,0
2015,1,31,4,16.6,90,0,0,0.9,0
2015,1,31,5,16.7,90,0,0,1,0
2015,1,31,6,16.9,90,0.02,0,1.8,5.555555556
2015,1,31,7,17.1,89,0.12,0,2,33.33333333
2015,1,31,8,17.2,89,0.14,0.6,1.1,38.88888889
2015,1,31,9,16.9,96,0.44,0.2,1.2,122.2222222
2015,1,31,10,18.8,90,1.41,0,3.2,391.6666667
2015,1,31,11,19.5,80,0.99,0,3,275
2015,1,31,12,20.3,75,0.75,0,2.7,208.3333333
2015,1,31,13,20.7,73,0.69,0,2,191.6666667
2015,1,31,14,22.5,67,1.71,0,2.5,475
2015,1,31,15,23.3,64,1.62,0,3.5,450
2015,1,31,16,24,61,1.27,0,3,352.7777778
2015,1,31,17,23.8,62,0.93,0,3.4,258.3333333
2015,1,31,18,23.5,62,0.38,0,3.4,105.5555556
2015,1,31,19,22.4,66,0.14,0,3.3,38.88888889
2015,1,31,20,21.3,71,0.04,0,3.5,11.11111111
2015,1,31,21,20.3,74,0,0,2.4,0
2015,1,31,22,20.1,75,0,0,3.1,0
2015,1,31,23,19.6,78,0,0,1.7,0
2015,2,1,0,19.5,79,0,0,1.6,0
2015,2,1,1,18.7,82,0,0,1.6,0
2015,2,1,2,17.9,88,0,0,1.5,0
2015,2,1,3,18.4,88,0,0,1.5,0
2015,2,1,4,18.4,88,0,0,1.2,0
2015,2,1,5,17.9,90,0,0,1.6,0
2015,2,1,6,17.7,92,0.02,0,1.4,5.555555556
2015,2,1,7,18.2,94,0.14,0,1.2,38.88888889
2015,2,1,8,19.4,89,0.54,0,1.5,150
2015,2,1,9,20.6,82,0.71,0,1.4,197.2222222
2015,2,1,10,21.7,78,1.53,0,1.6,425
2015,2,1,11,23.8,66,1.61,0,2.1,447.2222222
2015,2,1,12,23.2,65,0.51,0,3.4,141.6666667
2015,2,1,13,22,75,1.09,0,2,302.7777778
2015,2,1,14,21.4,79,0.58,0.2,1.6,161.1111111
2015,2,1,15,20.5,85,0.74,0.3,1.8,205.5555556
2015,2,1,16,20.4,86,0.53,0.3,1.1,147.2222222
2015,2,1,17,20.6,83,0.82,0.1,1.4,227.7777778
2015,2,1,18,21.2,77,0.65,0,1.4,180.5555556
2015,2,1,19,20.7,77,0.19,0,3.8,52.77777778
2015,2,1,20,19.9,78,0.03,0,3.8,8.333333333
2015,2,1,21,19.8,79,0,0,2.3,0
2015,2,1,22,19.6,80,0,0,1.1,0
2015,2,1,23,19.1,85,0,0,1.1,0
2015,2,2,0,18.8,86,0,0,0.9,0
2015,2,2,1,19.2,85,0,0,2.7,0
2015,2,2,2,19.9,74,0,0,5.3,0
2015,2,2,3,19.7,71,0,0,4.3,0
2015,2,2,4,19.4,71,0,0,4.8,0
2015,2,2,5,18.8,73,0,0,2.3,0
2015,2,2,6,18.6,79,0.04,0,0.8,11.11111111
2015,2,2,7,19.7,80,0.11,0,2.7,30.55555556
2015,2,2,8,20.4,76,0.11,0,2.3,30.55555556
2015,2,2,9,20.6,77,0.24,0,3,66.66666667
2015,2,2,10,20.2,82,0.24,0.2,4.2,66.66666667
2015,2,2,11,20.3,80,0.26,0,2.6,72.22222222
2015,2,2,12,20.8,76,0.78,0,5.5,216.6666667
2015,2,2,13,22.2,71,2.35,0,6.7,652.7777778
2015,2,2,14,24.6,62,3.66,0,8.2,1016.666667
2015,2,2,15,23.6,67,2.98,0,9.6,827.7777778
2015,2,2,16,23.8,66,2.46,0,10.9,683.3333333
2015,2,2,17,23,68,1.84,0,12.6,511.1111111
2015,2,2,18,22.8,64,1.43,0,11.1,397.2222222
2015,2,2,19,21.4,63,0.51,0,6.1,141.6666667
2015,2,2,20,20.1,67,0.03,0,6.5,8.333333333
2015,2,2,21,20.1,65,0,0,9.8,0
2015,2,2,22,20.7,67,0,0,13.9,0
2015,2,2,23,20.7,66,0,0,15.9,0
2015,2,3,0,20.7,64,0,0,14.5,0
2015,2,3,1,20.8,63,0,0,8.6,0
2015,2,3,2,20.5,64,0,0,7.2,0
2015,2,3,3,20,66,0,0,11.8,0
2015,2,3,4,19.7,67,0,0,15,0
2015,2,3,5,19.6,69,0,0,13.2,0
2015,2,3,6,19.4,69,0.04,0,11.2,11.11111111
2015,2,3,7,19.5,69,0.52,0,10,144.4444444
2015,2,3,8,20.5,65,1.35,0,7.9,375
2015,2,3,9,22.1,56,2.15,0,7,597.2222222
2015,2,3,10,23.2,50,2.77,0,9.3,769.4444444
2015,2,3,11,23.3,49,3.28,0,13.7,911.1111111
2015,2,3,12,23.9,47,3.61,0,12.7,1002.777778
2015,2,3,13,24.2,46,3.72,0,9.8,1033.333333
2015,2,3,14,25,40,3.61,0,9,1002.777778
2015,2,3,15,25.1,38,3.34,0,9,927.7777778
2015,2,3,16,24,42,2.82,0,6.5,783.3333333
2015,2,3,17,22.9,48,2.36,0,3.7,655.5555556
2015,2,3,18,19.5,56,1.18,0,5.8,327.7777778
2015,2,3,19,17.6,62,0.37,0,4.9,102.7777778
2015,2,3,20,16,68,0.05,0,3.4,13.88888889
2015,2,3,21,15.3,72,0,0,2.1,0
2015,2,3,22,14.3,76,0,0,2.8,0
2015,2,3,23,13.4,81,0,0,2.7,0
2015,2,4,0,12.3,84,0,0,1.5,0
2015,2,4,1,11.3,89,0,0,1.9,0
2015,2,4,2,11,91,0,0,2,0
2015,2,4,3,10,92,0,0,1.4,0
2015,2,4,4,12.7,84,0,0,4.5,0
2015,2,4,5,15.6,63,0,0,6.5,0
2015,2,4,6,16.2,60,0.07,0,8.4,19.44444444
2015,2,4,7,16.9,59,0.46,0,6.3,127.7777778
2015,2,4,8,17.3,56,0.61,0,8.8,169.4444444
2015,2,4,9,18.3,51,1.54,0,11.5,427.7777778
2015,2,4,10,19.2,48,2.28,0,13,633.3333333
2015,2,4,11,20,44,2.67,0,15.6,741.6666667
2015,2,4,12,20.2,45,2.67,0,18.7,741.6666667
2015,2,4,13,21.2,43,2.72,0,21.8,755.5555556
2015,2,4,14,20.4,48,1.9,0,20.3,527.7777778
2015,2,4,15,20.3,50,1.56,0,20.4,433.3333333
2015,2,4,16,20.1,51,1.42,0,21.2,394.4444444
2015,2,4,17,20.1,52,1.47,0,20.4,408.3333333
2015,2,4,18,20.1,51,1.18,0,19.9,327.7777778
2015,2,4,19,18.8,57,0.08,0,17.2,22.22222222
2015,2,4,20,18.5,60,0.02,0,17.2,5.555555556
2015,2,4,21,18.4,62,0,0,15.2,0
2015,2,4,22,18.4,65,0,0,10.2,0
2015,2,4,23,18.2,65,0,0,10.3,0
2015,2,5,0,17.7,67,0,0,9.4,0
2015,2,5,1,17.4,72,0,0,7.8,0
2015,2,5,2,17.1,72,0,0,7.6,0
2015,2,5,3,16.5,66,0,0,9.4,0
2015,2,5,4,15.5,63,0,0,7.3,0
2015,2,5,5,14.2,57,0,0,3.6,0
2015,2,5,6,12.4,60,0.04,0,1.8,11.11111111
2015,2,5,7,14.4,48,0.53,0,3.9,147.2222222
2015,2,5,8,16.4,41,1.38,0,7.1,383.3333333
2015,2,5,9,17.6,37,2.07,0,8.2,575
2015,2,5,10,18.7,34,2.69,0,8.4,747.2222222
2015,2,5,11,19.9,34,3.29,0,8,913.8888889
2015,2,5,12,20.6,33,3.59,0,9.3,997.2222222
2015,2,5,13,20.7,33,3.69,0,10.7,1025
2015,2,5,14,20.6,32,3.63,0,13.1,1008.333333
2015,2,5,15,19.5,38,2.37,0,13.5,658.3333333
2015,2,5,16,17.9,44,0.95,0,13.5,263.8888889
2015,2,5,17,16.8,52,0.55,0,12.6,152.7777778
2015,2,5,18,16.3,56,0.32,0,11.5,88.88888889
2015,2,5,19,16.2,58,0.31,0,11.9,86.11111111
2015,2,5,20,15.7,60,0.08,0,9.9,22.22222222
2015,2,5,21,15.2,61,0,0,8.3,0
2015,2,5,22,15.5,61,0,0,7.2,0
2015,2,5,23,15.6,62,0,0,6.9,0
2015,2,6,0,15.8,64,0,0,9,0
2015,2,6,1,15.9,65,0,0,8.7,0
2015,2,6,2,15.5,73,0,1.1,9.4,0
2015,2,6,3,13.1,84,0,0,6.8,0
2015,2,6,4,11.2,83,0,1.3,9.5,0
2015,2,6,5,9.2,82,0,0,5.8,0
2015,2,6,6,9.6,77,0.02,0,3.6,5.555555556
2015,2,6,7,9.9,77,0.14,0,3.4,38.88888889
2015,2,6,8,10.2,79,0.4,0,4.2,111.1111111
2015,2,6,9,11.5,70,1.31,0,5.8,363.8888889
2015,2,6,10,12.4,63,1.81,0.4,8.2,502.7777778
2015,2,6,11,11.7,67,1.68,0.6,8.6,466.6666667
2015,2,6,12,14,47,3.66,0,11.5,1016.666667
2015,2,6,13,15.4,37,3.5,0,9.9,972.2222222
2015,2,6,14,16.9,31,3.76,0,9.1,1044.444444
2015,2,6,15,17.3,29,3.37,0,8.6,936.1111111
2015,2,6,16,17.3,28,2.87,0,8.4,797.2222222
2015,2,6,17,17.1,25,2.12,0,7.2,588.8888889
2015,2,6,18,17.3,22,1.71,0,5.8,475
2015,2,6,19,15.4,32,0.62,0,4,172.2222222
2015,2,6,20,12.5,50,0.05,0,5.3,13.88888889
2015,2,6,21,11.6,57,0,0,3.1,0
2015,2,6,22,10.8,68,0,0,2.4,0
2015,2,6,23,11.2,74,0,0,2.6,0
2015,2,7,0,11.8,66,0,0,2.9,0
2015,2,7,1,12,61,0,0,4.1,0
2015,2,7,2,11.7,64,0,0,3.8,0
2015,2,7,3,10.9,72,0,0.1,3.5,0
2015,2,7,4,9.8,82,0,0.2,3.5,0
2015,2,7,5,9.5,81,0,0,2.7,0
2015,2,7,6,9.6,78,0.03,0,3.2,8.333333333
2015,2,7,7,9.9,74,0.31,0,2.3,86.11111111
2015,2,7,8,12.2,65,1.21,0,3.6,336.1111111
2015,2,7,9,13.5,59,1.59,0,5.4,441.6666667
2015,2,7,10,14.6,54,2.48,0,6.3,688.8888889
2015,2,7,11,15.6,50,3.12,0,6.4,866.6666667
2015,2,7,12,16.6,45,3.42,0,5.5,950
2015,2,7,13,17.7,44,3.57,0,4.1,991.6666667
2015,2,7,14,19.1,42,3.46,0,3.9,961.1111111
2015,2,7,15,20.2,40,3.15,0,5.3,875
2015,2,7,16,20.9,41,2.64,0,5.8,733.3333333
2015,2,7,17,20,46,1.95,0,7,541.6666667
2015,2,7,18,18.9,51,1.26,0,6.1,350
2015,2,7,19,17.7,56,0.53,0,3.8,147.2222222
2015,2,7,20,15.6,63,0.05,0,3.2,13.88888889
2015,2,7,21,13.4,70,0,0,1.9,0
2015,2,7,22,11.4,79,0,0,1.3,0
2015,2,7,23,11.1,81,0,0,1.8,0
2015,2,8,0,10.5,84,0,0,1,0
2015,2,8,1,8.9,89,0,0,1.7,0
2015,2,8,2,8.3,91,0,0,1.7,0
2015,2,8,3,8.1,93,0,0,1.9,0
2015,2,8,4,8,93,0,0,1.6,0
2015,2,8,5,7.4,94,0,0,1.7,0
2015,2,8,6,7.7,96,0.03,0,1.8,8.333333333
2015,2,8,7,9.1,95,0.46,0,1.5,127.7777778
2015,2,8,8,13.8,81,1.26,0,1.9,350
2015,2,8,9,17.9,63,1.99,0,1.8,552.7777778
2015,2,8,10,20.9,50,2.62,0,1.6,727.7777778
2015,2,8,11,22.8,47,3.12,0,2.5,866.6666667
2015,2,8,12,24.2,43,3.45,0,4.4,958.3333333
2015,2,8,13,24.9,41,3.56,0,7.4,988.8888889
2015,2,8,14,25.2,40,3.47,0,9,963.8888889
2015,2,8,15,24.6,42,3.17,0,9.6,880.5555556
2015,2,8,16,24.2,45,2.66,0,8.8,738.8888889
2015,2,8,17,23.5,47,2.02,0,8,561.1111111
2015,2,8,18,22.2,52,1.21,0,8.7,336.1111111
2015,2,8,19,19.9,59,0.43,0,6.9,119.4444444
2015,2,8,20,18.3,64,0.03,0,7.6,8.333333333
2015,2,8,21,17.8,66,0,0,7.7,0
2015,2,8,22,17.8,66,0,0,8.3,0
2015,2,8,23,17.7,68,0,0,3.8,0
2015,2,9,0,17.3,69,0,0,4.9,0
2015,2,9,1,16.7,70,0,0,4.7,0
2015,2,9,2,16.7,68,0,0,6.9,0
2015,2,9,3,16.6,67,0,0,8.3,0
2015,2,9,4,16.8,66,0,0,7.1,0
2015,2,9,5,16.8,67,0,0,6,0
2015,2,9,6,16.6,66,0.03,0,6.1,8.333333333
2015,2,9,7,17.2,62,0.42,0,4.3,116.6666667
2015,2,9,8,18.8,56,1.19,0,4.2,330.5555556
2015,2,9,9,20.4,51,1.92,0,6.4,533.3333333
2015,2,9,10,21.2,50,2.64,0,6,733.3333333
2015,2,9,11,21.5,49,2.97,0,8.3,825
2015,2,9,12,22,49,3.52,0,9.5,977.7777778
2015,2,9,13,22.1,50,3.27,0,9.3,908.3333333
2015,2,9,14,21.1,54,1.67,0,7,463.8888889
2015,2,9,15,20.7,58,1.15,0,7.3,319.4444444
2015,2,9,16,21,59,1.37,0,6.3,380.5555556
2015,2,9,17,21.7,59,2.09,0,7.1,580.5555556
2015,2,9,18,16.5,87,0.15,0.6,6.5,41.66666667
2015,2,9,19,14.9,94,0.04,0.2,2.2,11.11111111
2015,2,9,20,13.7,95,0,2.2,2.1,0
2015,2,9,21,13,98,0,2.7,1.5,0
2015,2,9,22,12.1,98,0,1.3,1.9,0
2015,2,9,23,11.6,94,0,0,1.9,0
2015,2,10,0,11.1,95,0,0,1.3,0
2015,2,10,1,10.6,96,0,0,0.8,0
2015,2,10,2,10,98,0,0,0.7,0
2015,2,10,3,9.5,99,0,0,1,0
2015,2,10,4,8.2,99,0,0,0.8,0
2015,2,10,5,7,99,0,0,0.6,0
2015,2,10,6,6.1,99,0.03,0,0.7,8.333333333
2015,2,10,7,6.6,100,0.39,0,0.7,108.3333333
2015,2,10,8,9.3,100,0.95,0,0.8,263.8888889
2015,2,10,9,12.4,83,0.89,0,1.6,247.2222222
2015,2,10,10,14.2,62,1.32,0,3.7,366.6666667
2015,2,10,11,15.7,53,1.74,0,4.5,483.3333333
2015,2,10,12,16.5,49,1.56,0,4.8,433.3333333
2015,2,10,13,16.8,46,2.47,0,4.9,686.1111111
2015,2,10,14,18.8,40,3.35,0,5.2,930.5555556
2015,2,10,15,19,37,3.24,0,5.9,900
2015,2,10,16,18.6,38,2.71,0,6,752.7777778
2015,2,10,17,17.8,43,2.03,0,5.7,563.8888889
2015,2,10,18,16.8,47,1.27,0,5.4,352.7777778
2015,2,10,19,15.4,54,0.49,0,4.8,136.1111111
2015,2,10,20,13.1,65,0.03,0,3.7,8.333333333
2015,2,10,21,11.3,74,0,0,2.9,0
2015,2,10,22,10.7,78,0,0,2.2,0
2015,2,10,23,10.2,80,0,0,2.1,0
2015,2,11,0,8.7,87,0,0,1.7,0
2015,2,11,1,7.8,91,0,0,1.7,0
2015,2,11,2,7.2,94,0,0,1.7,0
